Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
13212,-7.81,14.70,13.60,181,0.37,1004,0.00,18.50,2.36,115,0.00,0,5.95,-8.71,6.22,1.48,3.53,0.66,68.7683
13285,-7.81,14.70,13.60,181,0.37,1016,0.00,19.00,2.38,115,0.00,0,5.95,-8.71,6.29,1.48,3.92,0.68,69.1864
13359,-7.81,14.70,13.68,181,0.39,1032,0.00,19.50,2.42,115,0.00,0,6.09,-8.56,6.51,1.52,4.71,0.70,69.4244
13431,-7.81,14.70,13.60,181,0.40,1072,0.00,21.00,2.47,115,0.00,0,6.09,-8.27,6.81,1.56,5.49,0.72,70.0043
13504,-7.81,14.93,13.60,181,0.45,1097,0.00,22.00,2.97,115,0.00,0,6.38,-8.13,7.90,1.60,5.88,0.74,71.1639
13578,-7.81,15.04,13.60,181,0.47,1157,0.00,23.00,3.04,115,0.00,0,6.53,-7.84,8.47,1.66,6.27,0.76,72.3450
13651,-7.81,15.39,13.68,181,0.48,1192,0.00,23.50,3.21,115,0.00,0,6.82,-7.55,9.56,1.68,6.67,0.76,73.1506
13724,-7.81,14.81,13.68,181,0.48,1236,0.00,24.00,3.43,115,0.00,0,7.25,-7.40,9.97,1.70,6.67,0.76,73.9319
13797,-7.81,14.36,13.60,181,0.48,1288,0.00,25.00,3.57,115,0.00,0,7.40,-7.25,10.21,1.72,6.67,0.76,74.2188
13869,-7.03,14.24,13.68,181,0.47,1310,0.00,25.00,3.63,115,0.00,0,7.40,-7.25,10.37,1.74,6.67,0.76,74.2920
13943,-7.03,14.36,13.68,181,0.47,1326,0.00,25.00,3.68,115,0.00,0,7.40,-7.25,10.41,1.74,6.67,0.78,74.3134
14015,-7.03,14.59,13.68,181,0.47,1330,0.00,25.00,3.69,115,0.00,0,7.40,-7.25,10.48,1.74,7.06,0.78,74.2188
14088,-6.25,14.93,13.68,181,0.49,1308,0.00,25.00,3.64,115,0.00,0,7.40,-7.25,10.58,1.76,7.06,0.78,74.2157
14162,-6.25,15.39,13.68,181,0.50,1286,0.00,25.00,3.91,115,0.00,0,7.40,-7.25,10.63,1.76,7.06,0.78,74.2828
14236,-6.25,15.73,13.68,181,0.50,1278,0.00,25.00,3.84,115,0.00,0,7.40,-7.11,10.72,1.76,7.06,0.78,74.3042
14308,-5.47,15.62,13.68,181,0.51,1264,0.00,25.00,3.82,115,0.00,0,7.55,-6.96,10.72,1.76,7.06,0.78,74.3683
14381,-5.47,15.04,13.68,181,0.53,1234,0.00,25.50,3.95,115,0.00,0,7.69,-6.96,10.83,1.76,7.06,0.78,74.4232
14454,-5.47,14.59,13.68,181,0.54,1216,0.00,25.50,3.89,115,0.00,0,7.98,-6.67,10.93,1.76,7.06,0.78,74.5636
14527,-5.47,14.59,13.68,181,0.55,1200,0.00,25.50,3.84,115,0.00,0,7.98,-6.67,10.78,1.76,7.06,0.78,74.3958
14600,-4.69,14.47,13.68,181,0.57,1163,0.00,24.50,3.72,115,0.00,0,8.27,-6.38,10.88,1.76,7.06,0.78,74.3378
14673,-4.69,14.13,13.60,181,0.58,1144,0.00,24.00,3.66,115,0.00,0,8.27,-6.09,10.93,1.78,7.06,0.78,74.4415
14746,-4.69,14.36,13.68,181,0.59,1118,0.00,23.50,3.85,115,0.00,0,8.56,-5.95,10.98,1.76,1.18,0.54,74.4659
14819,-4.69,14.01,13.60,181,0.44,1086,0.00,28.50,3.58,115,0.00,0,8.71,-7.84,10.68,1.54,0.00,0.54,71.9910
14891,-4.69,14.24,13.68,181,0.39,1024,0.00,26.50,2.55,115,0.00,0,6.82,-8.71,3.43,1.32,0.00,0.54,68.5516
14965,-4.69,13.67,13.60,181,0.33,921,0.00,25.00,1.77,115,0.00,0,5.66,-9.00,2.83,1.22,0.00,0.54,66.5771
15038,-4.69,13.78,13.68,181,0.30,805,0.00,24.00,1.55,115,0.00,0,5.66,-9.00,3.59,1.18,0.00,0.54,65.9576
15110,-4.69,13.90,13.60,181,0.36,782,0.00,24.50,1.67,115,0.00,0,5.66,-9.00,4.35,1.36,0.00,0.54,66.2567
15183,-4.69,13.67,13.60,181,0.38,774,0.00,24.00,1.98,115,0.00,0,5.95,-8.71,4.86,1.40,0.00,0.54,66.4978
15256,-5.47,13.78,13.68,181,0.36,772,0.00,23.50,1.65,115,0.00,0,5.95,-8.71,4.68,1.36,0.00,0.54,66.5283
15330,-5.47,13.90,13.52,181,0.36,789,0.00,23.00,1.68,115,0.00,0,5.95,-8.71,4.68,1.36,0.00,0.54,66.5283
15402,-5.47,14.01,13.68,181,0.36,800,0.00,22.50,1.68,115,0.00,0,5.95,-8.71,4.74,1.38,0.00,0.54,66.5283
15475,-5.47,14.13,13.60,181,0.35,808,0.00,21.00,1.71,115,0.00,0,5.95,-8.71,4.68,1.38,0.00,0.54,66.6199
15549,-5.47,14.01,13.68,181,0.35,814,0.00,20.00,1.72,115,0.00,0,5.95,-8.71,4.83,1.38,0.00,0.54,66.6931
15621,-5.47,13.78,13.60,181,0.36,820,0.00,19.00,1.75,115,0.00,0,6.09,-8.56,4.92,1.38,0.00,0.54,66.7603
15694,-5.47,14.13,13.68,181,0.36,824,0.00,18.50,1.76,115,0.00,0,6.09,-8.56,5.00,1.40,0.00,0.54,66.7938
15768,-6.25,14.01,13.76,181,0.36,826,0.00,18.00,1.76,115,0.00,0,6.09,-8.56,5.00,1.40,0.00,0.54,66.9159
15841,-7.81,14.13,13.60,181,0.36,836,0.00,16.50,1.78,115,0.00,0,6.09,-8.56,5.00,1.40,0.00,0.54,66.9830
15913,-7.81,14.13,13.60,181,0.35,842,0.00,16.00,1.80,115,0.00,0,6.09,-8.56,4.97,1.38,0.00,0.54,67.0990
15986,-7.81,14.36,13.60,181,0.35,833,0.00,16.50,1.80,115,0.00,0,6.09,-8.71,4.97,1.38,0.00,0.54,66.9342
16060,-7.81,14.47,13.68,181,0.36,833,0.00,16.50,1.78,115,0.00,0,5.95,-8.71,4.97,1.40,0.00,0.54,66.8823
16133,-7.81,14.59,13.52,181,0.36,815,0.00,18.50,1.78,115,0.00,0,5.95,-8.71,5.03,1.42,0.00,0.54,66.7419
16205,-7.81,14.70,13.68,181,0.38,814,0.00,18.50,1.74,115,0.00,0,5.95,-8.56,5.43,1.40,0.00,0.54,66.8701
16279,-7.81,14.93,13.60,181,0.41,817,0.00,17.50,2.09,115,0.00,0,6.24,-8.42,5.65,1.44,0.00,0.54,67.1631
16351,-7.81,14.93,13.60,181,0.43,816,0.00,17.50,2.09,115,0.00,0,6.38,-8.27,5.88,1.48,0.00,0.54,67.6392
16425,-7.81,15.27,13.68,181,0.42,836,0.00,15.50,1.96,115,0.00,0,6.53,-8.13,5.88,1.48,0.00,0.54,68.0847
16498,-7.81,15.04,13.60,181,0.41,860,0.00,13.00,2.02,115,0.00,0,6.53,-8.13,5.88,1.46,0.00,0.54,68.3594
16571,-7.81,15.27,13.68,181,0.41,878,0.00,11.00,2.06,115,0.00,0,6.53,-8.13,5.88,1.46,0.00,0.54,68.5669
16643,-7.81,14.70,13.60,181,0.40,906,0.00,8.50,2.10,115,0.00,0,6.53,-8.13,5.98,1.46,0.00,0.54,68.6707
16715,-7.81,14.59,13.60,181,0.40,910,0.00,8.50,2.13,115,0.00,0,6.53,-8.13,5.91,1.46,0.00,0.56,68.6798
16790,-7.81,14.36,13.60,181,0.40,912,0.00,8.50,2.13,115,0.00,0,6.53,-8.13,5.98,1.48,0.78,0.58,68.5913
16862,-7.81,14.36,13.68,181,0.44,900,0.00,10.50,2.34,115,0.00,0,6.53,-7.98,6.88,1.50,1.18,0.58,68.8354
16935,-7.81,14.47,13.60,181,0.44,915,0.00,15.50,2.15,115,0.00,0,6.82,-7.84,6.59,1.54,1.96,0.62,69.4366
17008,-7.81,14.59,13.68,181,0.37,958,0.00,15.50,1.84,115,0.00,0,6.67,-7.98,5.56,1.42,1.96,0.62,69.5496
17081,-7.81,14.93,13.68,181,0.36,990,0.00,16.00,2.11,115,0.00,0,6.38,-8.27,5.46,1.44,2.35,0.62,68.7256
17154,-7.81,14.70,13.68,181,0.36,938,0.00,16.50,2.00,115,0.00,0,6.38,-8.27,5.69,1.46,2.75,0.64,68.6523
17227,-7.81,14.81,13.68,181,0.36,944,0.00,17.00,2.01,115,0.00,0,6.24,-8.42,5.65,1.44,3.14,0.66,68.5272
17300,-7.81,14.59,13.68,181,0.37,942,0.00,19.00,2.01,115,0.00,0,6.24,-8.42,5.63,1.46,3.53,0.66,68.3350
17373,-7.81,14.70,13.68,181,0.40,920,0.00,20.00,2.21,115,0.00,0,6.24,-8.42,5.98,1.50,3.53,0.66,68.2465
17446,-7.81,15.50,13.68,181,0.42,906,0.00,20.00,2.35,115,0.00,0,6.24,-8.27,6.40,1.50,3.92,0.66,68.2648
17518,-7.81,15.73,13.68,181,0.45,894,0.00,20.00,2.48,115,0.00,0,6.53,-8.13,6.66,1.52,3.92,0.68,68.2587
17591,-7.81,16.19,13.68,181,0.48,870,0.00,20.00,2.60,115,0.00,0,6.67,-7.98,6.95,1.56,3.92,0.68,68.2556
17665,-7.81,15.62,13.60,181,0.53,844,0.00,20.00,2.70,115,0.00,0,7.11,-7.55,7.42,1.58,4.71,0.72,68.4540
17737,-7.81,15.96,13.60,181,0.59,823,0.00,19.50,2.99,115,0.00,1,7.69,-6.96,8.19,1.64,6.27,0.76,69.2352
17811,-7.81,15.27,13.68,181,0.68,812,0.00,19.00,3.29,115,0.00,0,7.98,-5.95,9.03,1.70,6.67,0.76,70.3003
17884,-7.03,14.93,13.68,181,0.73,812,0.00,17.50,3.29,115,0.00,0,8.71,-5.37,9.84,1.74,6.67,0.76,71.7896
17957,-7.03,13.78,13.68,181,0.71,900,0.00,19.00,3.25,115,0.00,0,9.29,-5.08,10.31,1.74,6.67,0.76,73.0530
18030,-6.25,14.13,13.60,181,0.67,976,0.00,20.50,3.07,115,0.00,0,9.58,-4.93,10.41,1.74,7.06,0.78,75.1678
18104,-6.25,12.52,13.68,181,0.61,1060,0.00,22.50,2.92,115,0.00,0,9.72,-4.93,10.43,1.76,7.06,0.78,76.1108
18176,-6.25,12.52,13.60,181,0.57,1129,0.00,23.50,3.13,115,0.00,0,9.58,-5.08,10.63,1.74,7.06,0.78,76.2695
18249,-5.47,13.44,13.60,181,0.57,1136,0.00,24.00,3.39,115,0.00,0,9.43,-5.22,10.63,1.76,7.06,0.78,75.4791
18322,-5.47,14.81,13.60,181,0.57,1096,0.00,23.50,3.51,115,0.00,0,9.29,-5.37,10.83,1.76,7.06,0.78,75.2441
18395,-5.47,15.96,13.60,181,0.60,1084,0.00,22.50,3.93,115,0.00,0,9.29,-5.37,10.88,1.76,7.06,0.78,75.3204
18467,-5.47,17.57,13.68,181,0.60,1104,0.00,22.50,4.00,115,0.00,0,9.29,-5.37,10.98,1.76,7.06,0.78,75.6439
18541,-4.69,17.57,13.60,181,0.59,1117,0.00,23.50,4.05,115,0.00,0,9.29,-5.37,10.98,1.76,7.06,0.78,75.4852
18614,-4.69,17.46,13.60,181,0.59,1101,0.00,23.00,4.05,115,0.00,0,9.29,-5.37,10.98,1.76,7.06,0.78,75.3876
18686,-4.69,15.96,13.60,181,0.60,1082,0.00,22.50,3.76,115,0.00,0,9.29,-5.37,10.78,1.76,7.06,0.78,75.0366
18760,-3.91,14.59,13.68,181,0.64,1054,0.00,21.50,3.69,115,0.00,0,9.29,-5.22,11.18,1.78,7.06,0.78,74.6246
18832,-3.91,14.36,13.52,181,0.64,1015,0.00,21.00,3.46,115,0.00,0,9.58,-5.08,10.88,1.76,7.06,0.78,74.4141
18906,-3.91,14.47,13.52,181,0.66,984,0.00,20.50,3.57,115,0.00,0,9.72,-4.93,10.83,1.76,7.06,0.78,74.1608
18979,-3.91,14.47,13.60,181,0.69,944,0.00,20.00,3.83,115,0.00,0,9.87,-4.79,10.88,1.76,7.06,0.78,74.1364
19051,-3.12,14.81,13.44,181,0.70,919,0.00,19.00,3.53,115,0.00,0,10.01,-4.64,10.78,1.76,7.06,0.78,74.2065
19124,-3.12,14.70,13.60,181,0.71,901,0.00,18.50,3.65,115,0.00,0,10.30,-4.21,10.72,1.74,6.67,0.76,74.1943
19197,-3.12,14.70,13.44,181,0.70,866,0.00,19.00,3.37,115,0.00,0,10.45,-4.21,10.31,1.72,6.67,0.76,74.1882
19270,-3.12,14.24,13.60,181,0.69,844,0.00,19.00,3.14,115,0.00,0,10.45,-4.21,9.94,1.70,6.27,0.74,74.0143
19344,-3.12,13.78,13.52,181,0.67,823,0.00,19.00,2.88,115,0.00,0,10.45,-4.21,9.38,1.66,5.49,0.72,73.5779
19417,-3.12,14.01,13.60,181,0.66,786,0.00,18.50,2.81,115,0.00,0,10.45,-4.35,8.14,1.64,4.71,0.70,73.2483
19488,-3.12,13.90,13.44,181,0.64,735,0.00,18.50,2.51,115,0.00,0,10.16,-4.50,7.20,1.60,3.14,0.66,72.9187
19562,-2.34,14.13,13.52,181,0.63,727,0.00,19.00,2.48,115,0.00,0,10.01,-4.64,6.44,1.46,3.14,0.64,72.7081
19635,-2.34,14.24,13.44,181,0.59,728,0.00,19.00,2.33,115,0.00,0,9.58,-5.08,5.43,1.42,2.75,0.64,72.0764
19707,-2.34,14.24,13.52,181,0.55,740,0.00,19.00,2.21,115,0.00,0,9.00,-5.66,5.30,1.40,2.75,0.64,71.4172
19782,-2.34,14.70,13.68,181,0.52,766,0.00,19.50,2.29,115,0.00,0,9.00,-6.09,5.30,1.44,2.75,0.64,70.8191
19854,0.00,14.13,13.44,181,0.50,755,0.00,19.50,2.13,115,0.00,0,8.56,-6.38,5.46,1.44,2.75,0.64,70.3369
19927,0.00,14.59,13.68,181,0.48,763,0.00,19.50,2.09,115,0.00,0,8.27,-6.38,5.46,1.42,2.75,0.64,69.9463
20000,0.00,14.24,13.60,181,0.48,787,0.00,19.50,2.12,115,0.00,0,8.27,-6.67,5.46,1.44,2.75,0.64,69.6167
20073,0.00,14.47,13.60,181,0.46,802,0.00,19.50,2.23,115,0.00,0,7.84,-6.82,5.46,1.42,2.75,0.64,69.3176
20146,0.00,14.36,13.52,181,0.45,787,0.00,19.50,2.01,115,0.00,0,7.69,-6.96,5.43,1.42,2.75,0.64,69.1376
20219,0.00,14.59,13.60,181,0.44,763,0.00,19.50,1.95,115,0.00,0,7.55,-7.11,5.43,1.44,2.75,0.64,68.8690
20291,0.00,14.47,13.60,181,0.42,763,0.00,19.50,1.79,115,0.00,0,7.40,-7.25,5.37,1.42,2.75,0.64,68.7775
20366,0.00,14.47,13.68,181,0.42,777,0.00,19.50,1.82,115,0.00,0,7.40,-7.25,5.40,1.42,2.75,0.64,68.6279
20437,0.00,14.59,13.68,181,0.42,788,0.00,19.50,2.02,115,0.00,0,7.40,-7.40,5.40,1.44,2.75,0.64,68.4784
20511,0.00,14.36,13.60,181,0.42,780,0.00,19.50,2.02,115,0.00,0,7.25,-7.55,5.40,1.42,2.75,0.64,68.3563
20584,-0.78,14.59,13.60,181,0.42,766,0.00,19.50,2.00,115,0.00,0,7.11,-7.55,5.46,1.42,2.75,0.64,68.2678
20658,-1.56,14.59,13.68,181,0.42,760,0.00,19.50,1.96,115,0.00,0,7.11,-7.55,5.50,1.44,2.75,0.64,68.2678
20730,-1.56,14.59,13.60,181,0.43,756,0.00,19.50,1.93,115,0.00,0,7.11,-7.55,5.52,1.44,2.75,0.64,68.2373
20804,-1.56,14.70,13.68,181,0.44,760,0.00,19.50,1.94,115,0.00,0,7.11,-7.55,5.50,1.44,2.75,0.64,68.2373
20876,-2.34,14.81,13.60,181,0.44,764,0.00,19.50,1.95,115,0.00,0,7.11,-7.55,5.50,1.44,2.75,0.64,68.2373
20949,-2.34,14.70,13.60,181,0.43,766,0.00,19.50,1.96,115,0.00,0,7.11,-7.55,5.46,1.42,2.75,0.64,68.2068
21022,-2.34,14.93,13.68,181,0.43,762,0.00,19.50,1.95,115,0.00,0,7.11,-7.55,5.50,1.44,2.75,0.64,68.1763
21095,-2.34,14.81,13.60,181,0.43,759,0.00,19.50,1.94,115,0.00,0,7.11,-7.55,5.40,1.44,2.75,0.64,68.2068
21168,-3.12,14.81,13.60,181,0.43,745,0.00,19.50,1.94,115,0.00,0,7.11,-7.55,5.43,1.42,2.75,0.64,68.2068
21241,-3.12,15.04,13.60,181,0.45,720,0.00,19.50,1.91,115,0.00,0,7.11,-7.55,5.43,1.46,2.75,0.64,68.2373
21315,-3.12,14.70,13.60,181,0.46,711,0.00,19.50,2.00,115,0.00,0,7.11,-7.55,5.50,1.42,2.75,0.64,68.3289
21387,-3.91,14.70,13.60,181,0.45,718,0.00,19.50,1.84,115,0.00,0,7.25,-7.40,5.43,1.44,2.75,0.64,68.4479
21460,-3.12,14.70,13.60,181,0.45,726,0.00,19.50,1.86,115,0.00,0,7.25,-7.40,5.43,1.42,2.75,0.64,68.4784
21532,-3.12,14.81,13.68,181,0.45,730,0.00,19.50,1.87,115,0.00,0,7.25,-7.40,5.46,1.44,2.75,0.64,68.5089
21606,-3.12,14.59,13.44,181,0.45,726,0.00,19.50,1.86,115,0.00,0,7.25,-7.40,5.40,1.42,2.75,0.64,68.5364
21679,-3.12,14.59,13.68,181,0.46,717,0.00,19.50,1.84,115,0.00,0,7.40,-7.25,5.43,1.44,2.75,0.64,68.5669
21752,-3.12,14.59,13.44,181,0.46,715,0.00,19.50,1.82,115,0.00,0,7.40,-7.25,5.43,1.42,2.75,0.64,68.5974
21825,-3.12,14.47,13.76,181,0.46,717,0.00,19.50,1.83,115,0.00,0,7.40,-7.25,5.43,1.44,2.75,0.58,68.6279
21897,-2.34,14.70,13.44,181,0.43,710,0.00,24.50,1.84,115,0.00,0,7.40,-7.25,5.46,1.44,0.00,0.54,68.6279
21970,-3.12,14.70,13.68,181,0.40,708,0.00,23.50,1.67,115,0.00,0,7.40,-8.27,3.20,1.26,0.00,0.54,67.1265
22043,-3.12,14.81,13.44,181,0.38,703,0.00,23.00,1.50,115,0.00,0,6.24,-8.42,2.93,1.22,0.00,0.54,66.7664
22117,-3.12,14.59,13.44,181,0.35,685,0.00,23.50,1.31,115,0.00,0,6.09,-8.56,2.72,1.22,0.00,0.54,66.6168
22190,-3.12,14.70,13.68,181,0.33,688,0.00,22.50,1.32,115,0.00,0,5.95,-8.71,2.96,1.22,0.00,0.54,66.3788
22262,-3.91,14.70,13.52,181,0.32,695,0.00,20.50,1.33,115,0.00,0,5.80,-8.85,3.33,1.26,0.00,0.54,66.2567
22336,-3.91,14.47,13.52,181,0.32,700,0.00,19.50,1.34,115,0.00,0,5.80,-8.85,3.38,1.24,0.00,0.54,66.1682
22408,-3.91,14.59,13.44,181,0.33,653,0.00,23.00,1.31,115,0.00,0,5.80,-8.85,3.47,1.26,0.00,0.54,66.2292
22481,-4.69,14.59,13.60,181,0.34,622,0.00,23.00,1.25,115,0.00,0,5.80,-8.71,3.55,1.26,0.00,0.54,66.3177
22553,-4.69,14.47,13.36,181,0.38,608,0.00,23.00,1.46,115,0.00,0,5.95,-8.71,3.82,1.26,0.00,0.54,66.5283
22628,-4.69,14.47,13.44,181,0.40,584,0.00,23.00,1.49,115,0.00,0,6.09,-8.56,3.87,1.30,0.00,0.54,66.6473
22700,-4.69,14.59,13.28,181,0.41,567,0.00,23.00,1.57,115,0.00,0,6.24,-8.42,4.11,1.30,0.00,0.54,66.7664
22773,-4.69,14.70,13.12,181,0.46,571,0.00,23.00,1.58,115,0.00,0,6.38,-8.27,4.39,1.34,0.00,0.54,67.0990
22846,-5.47,14.70,13.36,181,0.46,570,0.00,23.00,1.58,115,0.00,0,6.53,-8.13,4.42,1.36,0.00,0.54,67.3370
22919,-5.47,14.70,13.28,181,0.45,578,0.00,23.00,1.48,115,0.00,0,6.67,-7.98,4.37,1.32,0.00,0.54,67.5476
22992,-5.47,14.93,13.36,181,0.44,591,0.00,23.00,1.51,115,0.00,0,6.67,-7.84,4.35,1.32,0.00,0.54,67.6392
23066,-5.47,14.59,13.28,181,0.43,607,0.00,21.50,1.52,115,0.00,0,6.82,-7.84,4.35,1.34,0.00,0.54,67.7582
23139,-5.47,14.47,13.52,181,0.43,626,0.00,19.00,1.43,115,0.00,0,6.82,-7.84,4.35,1.34,0.00,0.54,67.7887
23211,-5.47,14.13,13.36,181,0.42,633,0.00,18.50,1.47,115,0.00,0,6.82,-7.84,4.40,1.32,0.00,0.54,67.7582
23284,-5.47,13.67,13.60,181,0.42,647,0.00,16.50,1.52,115,0.00,0,6.82,-7.84,4.37,1.34,0.00,0.54,67.7277
23356,-6.25,13.67,13.52,181,0.40,669,0.00,14.00,1.43,115,0.00,0,6.82,-7.84,4.37,1.34,0.00,0.54,67.6666
23430,-7.81,13.44,13.60,181,0.40,674,0.00,14.00,1.44,115,0.00,0,6.67,-7.98,4.37,1.34,0.00,0.54,67.5171
23503,-7.81,13.21,13.52,181,0.39,688,0.00,12.50,1.47,115,0.00,0,6.67,-7.98,4.37,1.34,0.00,0.54,67.4591
23576,-7.81,13.21,13.68,181,0.38,697,0.00,11.50,1.49,115,0.00,0,6.53,-8.13,4.37,1.32,0.00,0.54,67.3065
23650,-7.81,13.44,13.60,181,0.38,690,0.00,12.50,1.48,115,0.00,0,6.53,-8.27,4.37,1.34,0.00,0.54,67.1875
23722,-7.81,13.55,13.68,181,0.38,668,0.00,15.00,1.47,115,0.00,0,6.38,-8.27,4.32,1.32,0.00,0.54,67.1265
23795,-7.81,13.90,13.52,181,0.38,665,0.00,15.50,1.43,115,0.00,0,6.38,-8.27,4.29,1.34,0.00,0.54,67.0685
23868,-7.81,14.47,13.68,181,0.38,657,0.00,16.00,1.42,115,0.00,0,6.38,-8.27,4.26,1.32,0.00,0.54,67.0685
23942,-7.81,14.47,13.52,181,0.40,646,0.00,17.50,1.38,117,0.00,0,6.38,-8.27,4.26,1.32,0.00,0.54,67.0685
24015,-7.81,14.81,13.60,181,0.40,642,0.00,17.50,1.37,117,0.00,0,6.38,-8.27,4.29,1.30,0.00,0.54,67.1265
24088,-7.81,14.93,13.52,181,0.40,643,0.00,17.50,1.37,115,0.00,0,6.38,-8.27,4.29,1.34,0.00,0.54,67.1265
24160,-7.81,15.04,13.68,181,0.40,634,0.00,18.00,1.35,117,0.00,0,6.38,-8.27,4.32,1.32,0.00,0.54,67.1570
24234,-7.81,15.39,13.68,181,0.40,646,0.00,16.50,1.38,117,0.00,0,6.53,-8.13,4.29,1.32,0.00,0.54,67.2180
24306,-7.81,15.62,13.76,181,0.40,748,0.00,7.00,1.42,117,0.00,0,6.53,-8.13,4.32,1.38,0.00,0.54,67.3065
24379,-7.81,15.62,13.68,181,0.40,804,0.00,7.00,1.59,117,0.00,0,6.53,-8.13,4.90,1.40,0.00,0.54,67.4774
24453,-7.81,15.62,13.60,181,0.40,804,0.00,7.00,1.72,117,0.00,0,6.53,-8.13,5.37,1.42,0.00,0.56,67.7979
24526,-7.81,15.96,13.68,181,0.40,853,0.00,7.00,1.72,117,0.00,0,6.53,-8.13,5.65,1.44,0.39,0.56,68.2465
24598,-7.81,15.62,13.68,181,0.41,864,0.00,7.00,2.03,117,0.00,0,6.53,-8.13,5.96,1.48,1.18,0.58,68.5486
24671,-7.81,15.85,13.68,181,0.42,915,0.00,15.50,2.15,117,0.00,0,6.67,-7.98,6.44,1.50,1.57,0.60,69.7754
24744,-7.81,15.73,13.68,181,0.38,986,0.00,15.50,2.10,117,0.00,0,6.53,-8.13,5.78,1.44,1.96,0.62,70.2850
24817,-7.81,16.08,13.60,181,0.36,1091,0.00,16.50,2.09,117,0.00,0,6.24,-8.71,5.37,1.42,2.35,0.62,70.1172
24890,-7.81,15.85,13.68,181,0.34,1108,0.00,16.50,2.13,117,0.00,0,5.95,-8.85,5.43,1.44,2.75,0.62,70.2026
24963,-7.81,16.19,13.68,181,0.32,1185,0.00,17.00,2.21,117,0.00,0,5.80,-8.85,5.72,1.44,2.75,0.62,70.4956
25037,-7.81,16.31,13.68,181,0.31,1212,0.00,17.50,2.28,117,0.00,0,5.80,-9.00,5.88,1.46,0.00,0.54,70.2637
25110,-7.81,16.88,13.68,181,0.29,1228,0.00,9.00,2.33,117,0.00,0,5.66,-9.58,4.26,1.40,0.00,0.54,69.1711
25183,-7.81,16.88,13.68,181,0.26,1238,0.00,8.00,2.11,117,0.00,0,4.79,-9.87,3.97,1.32,0.00,0.54,69.0125
25256,-7.81,16.77,13.68,181,0.24,1191,0.00,7.00,2.03,117,0.00,0,4.50,-10.16,3.78,1.28,0.00,0.54,68.6188
25328,-7.81,16.77,13.68,181,0.20,1162,0.00,7.00,1.49,117,0.00,0,4.50,-10.16,3.91,1.32,0.00,0.54,68.1030
25401,-7.81,16.19,13.68,181,0.24,1088,0.00,7.00,1.86,117,0.00,0,4.50,-10.16,4.29,1.34,0.00,0.54,67.2302
25474,-7.81,16.08,13.60,181,0.27,1023,0.00,10.00,1.96,117,0.00,0,4.50,-10.01,4.48,1.36,0.00,0.54,66.9647
25548,-7.81,16.31,13.68,181,0.28,1004,0.00,12.50,1.91,117,0.00,0,4.64,-9.87,4.64,1.38,0.00,0.54,67.1844
25621,-7.81,16.08,13.60,181,0.28,1024,0.00,10.50,1.93,117,0.00,0,4.79,-9.87,4.75,1.38,0.00,0.54,67.2394
25694,-7.81,16.42,13.68,181,0.27,1028,0.00,10.50,1.75,117,0.00,0,4.79,-9.87,4.61,1.34,0.00,0.54,67.2607
25767,-7.81,17.57,13.60,181,0.26,1025,0.00,11.00,1.76,117,0.00,0,4.79,-9.87,4.43,1.34,0.00,0.54,67.0654
25840,-7.81,16.42,13.68,181,0.26,1008,0.00,13.00,1.72,117,0.00,0,4.64,-10.01,4.35,1.34,0.00,0.54,67.1295
25912,-7.81,16.88,13.68,181,0.26,1003,0.00,13.00,1.93,117,0.00,0,4.64,-10.01,4.40,1.32,0.00,0.54,67.0532
25986,-7.81,15.96,13.60,181,0.26,1002,0.00,14.00,1.71,117,0.00,0,4.64,-10.01,4.37,1.32,0.00,0.54,66.9952
26059,-7.81,15.85,13.68,181,0.26,1000,0.00,14.00,1.71,117,0.00,0,4.64,-10.01,4.35,1.32,0.00,0.54,67.0685
26133,-7.81,15.39,13.60,181,0.26,1007,0.00,13.50,1.72,117,0.00,0,4.64,-10.01,4.40,1.34,0.00,0.54,66.9434
26205,-7.81,15.27,13.68,181,0.26,994,0.00,15.50,1.70,117,0.00,0,4.64,-10.01,4.43,1.34,0.00,0.54,67.0074
26278,-7.81,15.16,13.60,181,0.27,1005,0.00,14.00,1.70,117,0.00,0,4.64,-10.01,4.43,1.34,0.00,0.54,67.0502
26351,-7.81,14.93,13.68,181,0.26,1014,0.00,13.00,1.72,117,0.00,0,4.64,-10.01,4.43,1.34,0.00,0.54,67.0349
26425,-7.81,14.93,13.60,181,0.25,1009,0.00,13.50,1.73,117,0.00,0,4.64,-10.16,4.10,1.32,0.00,0.54,67.0502
26497,-7.81,14.81,13.68,181,0.25,1015,0.00,13.00,1.73,117,0.00,0,4.50,-10.16,3.91,1.30,0.00,0.54,66.9098
26570,-7.81,14.81,13.68,181,0.25,991,0.00,15.50,1.69,117,0.00,0,4.35,-10.30,3.91,1.32,0.00,0.54,66.9189
