Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
12878,-6.25,15.27,13.76,169,0.43,1645,0.00,32.00,4.56,106,0.00,0,7.11,-7.69,11.81,1.82,0.00,6.27,0.74,75.3754
12957,-6.25,15.39,13.76,169,0.42,1672,0.00,32.00,4.64,106,0.00,0,6.96,-7.84,11.87,1.82,0.00,6.27,0.74,75.3967
13029,-6.25,15.27,13.76,169,0.42,1694,0.00,32.50,4.70,106,0.00,0,6.96,-7.84,11.93,1.82,0.00,6.27,0.74,75.2808
13107,-6.25,15.04,13.76,169,0.43,1686,0.00,32.50,4.66,106,0.00,0,6.96,-7.84,11.93,1.82,0.00,6.27,0.74,75.1801
13180,-6.25,14.81,13.84,169,0.43,1679,0.00,32.50,4.67,106,0.00,0,6.96,-7.84,11.98,1.82,0.00,6.27,0.74,75.2106
13254,-5.47,14.81,13.76,169,0.42,1684,0.00,32.50,4.73,106,0.00,0,6.96,-7.98,11.98,1.82,0.00,6.27,0.74,75.1892
13332,-5.47,14.81,13.76,169,0.42,1718,0.00,33.00,4.40,106,0.00,0,6.82,-7.98,11.92,1.82,0.00,6.27,0.74,75.0061
13408,-5.47,14.70,13.84,169,0.42,1716,0.00,33.00,4.39,106,0.00,0,6.82,-7.98,12.08,1.82,0.00,6.27,0.74,74.8901
13481,-3.91,14.81,13.76,169,0.41,1736,0.00,33.00,4.81,106,0.00,0,6.82,-7.98,12.15,1.82,0.00,6.27,0.74,74.8871
13555,-3.91,14.70,13.84,169,0.41,1751,0.00,33.50,4.48,106,0.00,0,6.67,-8.13,11.87,1.82,0.00,6.27,0.74,74.8077
13636,-3.91,14.70,13.76,169,0.41,1759,0.00,34.00,4.50,106,0.00,0,6.67,-8.13,11.93,1.82,0.00,6.27,0.74,74.8047
13708,-3.91,14.47,13.84,169,0.40,1758,0.00,34.00,4.54,106,0.00,0,6.67,-8.13,11.93,1.82,0.00,6.27,0.74,74.6460
13782,-3.91,14.47,13.76,169,0.40,1772,0.00,34.00,4.58,106,0.00,0,6.67,-8.27,11.98,1.82,0.00,6.27,0.74,74.5819
13859,-3.91,14.47,13.76,169,0.40,1798,0.00,34.00,4.60,106,0.00,0,6.53,-8.27,11.93,1.82,0.00,6.27,0.74,74.5636
13934,-3.91,14.59,13.76,169,0.40,1786,0.00,34.00,4.57,106,0.00,0,6.53,-8.27,12.09,1.82,0.00,6.27,0.74,74.4080
14008,-3.91,14.59,13.76,169,0.40,1786,0.00,34.00,4.57,106,0.00,0,6.53,-8.27,11.98,1.82,0.00,6.27,0.74,74.3347
14082,-3.91,14.59,13.84,169,0.40,1796,0.00,34.00,4.63,106,0.00,0,6.53,-8.27,11.98,1.82,0.00,6.27,0.74,74.3835
14178,-3.91,14.59,13.76,169,0.40,1810,0.00,34.00,4.66,106,0.00,0,6.53,-8.27,12.04,1.82,0.00,6.27,0.74,74.3927
14241,-3.91,14.59,13.76,169,0.40,1819,0.00,34.00,4.65,106,0.00,0,6.53,-8.27,12.09,1.82,0.00,6.27,0.74,74.3378
14309,-3.91,14.59,13.76,169,0.39,1819,0.00,34.50,4.66,106,0.00,0,6.53,-8.27,12.04,1.82,0.00,6.27,0.74,74.3073
14386,-3.91,14.47,13.76,169,0.39,1830,0.00,34.50,4.69,106,0.00,0,6.38,-8.42,11.93,1.82,0.00,6.27,0.74,74.2767
14463,-3.91,14.47,13.84,169,0.39,1842,0.00,34.00,4.71,106,0.00,0,6.38,-8.42,11.93,1.82,0.00,6.27,0.74,74.2218
14535,-3.12,14.59,13.76,169,0.39,1846,0.00,34.00,4.73,106,0.00,0,6.38,-8.42,11.93,1.82,0.00,6.27,0.74,74.1486
14614,-3.12,14.59,13.76,169,0.39,1848,0.00,34.00,4.74,106,0.00,0,6.38,-8.42,11.98,1.82,0.00,6.27,0.74,74.1577
14692,-3.12,14.70,13.76,169,0.39,1852,0.00,34.00,4.78,106,0.00,0,6.38,-8.42,12.04,1.82,0.00,6.27,0.74,74.1913
14762,-3.12,14.59,13.84,169,0.38,1869,0.00,34.50,4.80,106,0.00,0,6.38,-8.42,12.15,1.82,0.00,6.27,0.74,74.1364
14838,-3.12,14.59,13.84,169,0.38,1888,0.00,34.00,4.83,106,0.00,0,6.38,-8.42,12.15,1.82,0.00,6.27,0.74,74.1638
14912,-3.12,14.59,13.84,169,0.39,1895,0.00,34.50,4.45,106,0.00,0,6.38,-8.42,12.04,1.82,0.00,6.67,0.74,74.2126
14992,-3.12,14.47,13.84,169,0.38,1906,0.00,34.50,4.47,106,0.00,0,6.38,-8.42,12.09,1.82,0.00,6.67,0.76,74.2249
15062,-3.12,14.47,13.84,169,0.38,1912,0.00,34.50,4.49,106,0.00,0,6.38,-8.42,12.15,1.82,0.00,6.67,0.76,74.2584
15138,-3.12,14.47,13.76,169,0.38,1915,0.00,34.50,4.52,106,0.00,0,6.38,-8.42,12.15,1.82,0.00,6.67,0.76,74.2615
15217,-3.12,14.59,13.76,169,0.37,1925,0.00,35.00,4.55,106,0.00,0,6.38,-8.42,12.14,1.82,0.00,6.67,0.76,74.3073
15298,-3.12,14.59,13.84,169,0.38,1941,0.00,34.50,4.56,106,0.00,0,6.38,-8.56,12.15,1.82,0.00,6.67,0.76,74.2401
15364,-3.12,14.59,13.76,169,0.37,1946,0.00,35.00,4.57,106,0.00,0,6.24,-8.56,12.19,1.82,0.00,6.67,0.76,74.1516
15440,-3.12,14.70,13.84,169,0.37,1963,0.00,34.50,4.61,106,0.00,0,6.24,-8.56,12.19,1.82,0.00,6.67,0.76,74.1974
15518,-3.12,14.59,13.76,169,0.37,1977,0.00,35.00,4.64,106,0.00,0,6.24,-8.56,12.14,1.82,0.00,6.67,0.76,74.1486
15587,-3.12,14.59,13.76,169,0.37,1986,0.00,35.00,4.67,106,0.00,0,6.24,-8.56,12.24,1.82,0.00,6.67,0.76,74.1272
15665,-3.12,14.70,13.76,169,0.36,1991,0.00,35.00,4.65,106,0.00,0,6.24,-8.56,12.04,1.82,0.00,6.67,0.76,74.1150
15742,-3.12,14.70,13.84,169,0.36,1984,0.00,34.50,4.68,106,0.00,0,6.24,-8.56,12.09,1.82,0.00,6.67,0.76,74.0295
15820,-3.12,14.70,13.76,169,0.36,2019,0.00,34.50,4.74,106,0.00,0,6.24,-8.56,12.09,1.82,0.00,6.67,0.76,73.9075
15891,-3.12,14.70,13.84,169,0.35,2030,0.00,34.50,4.76,106,0.00,0,6.24,-8.56,11.98,1.82,0.00,6.67,0.76,73.8861
15967,-3.12,14.70,13.76,169,0.35,2029,0.00,34.00,4.76,106,0.00,0,6.09,-8.71,11.98,1.82,0.00,6.67,0.76,73.7396
16042,-3.12,14.70,13.76,169,0.35,2022,0.00,34.00,4.74,106,0.00,0,6.09,-8.71,11.92,1.82,0.00,6.67,0.76,73.6969
16123,-3.12,14.81,13.84,169,0.35,2034,0.00,34.00,4.39,106,0.00,0,6.09,-8.71,11.98,1.82,0.00,6.67,0.76,73.6633
16192,-3.12,14.81,13.76,169,0.35,2057,0.00,34.00,4.40,106,0.00,0,6.09,-8.71,11.93,1.82,0.00,6.67,0.76,73.6023
16267,-3.12,14.81,13.84,169,0.34,2061,0.00,34.00,4.37,106,0.00,0,6.09,-8.71,11.82,1.82,0.00,6.67,0.76,73.6145
16344,-3.12,14.81,13.76,169,0.35,2047,0.00,33.50,4.80,106,0.00,0,6.09,-8.71,11.98,1.82,0.00,6.67,0.76,73.5962
16418,-3.12,14.93,13.76,169,0.35,2070,0.00,34.00,4.86,106,0.00,0,6.09,-8.71,12.04,1.82,0.00,6.67,0.76,73.5077
16494,-3.12,14.93,13.76,169,0.35,2076,0.00,34.00,4.87,106,0.00,0,6.09,-8.71,12.03,1.82,0.00,6.67,0.76,73.5107
16569,-3.12,14.93,13.76,169,0.34,2073,0.00,34.00,4.86,106,0.00,0,5.95,-8.85,12.03,1.80,0.00,6.67,0.76,73.4467
16641,-3.12,14.81,13.84,169,0.34,2076,0.00,33.50,4.46,106,0.00,0,5.95,-8.85,11.93,1.82,0.00,6.67,0.76,73.4741
16721,-3.12,14.70,13.76,169,0.35,2090,0.00,33.50,4.46,106,0.00,0,5.95,-8.85,12.04,1.82,0.00,6.67,0.76,73.4039
16794,-3.12,14.70,13.84,169,0.34,2092,0.00,34.00,4.47,106,0.00,0,5.95,-8.85,12.04,1.82,0.00,6.67,0.76,73.4436
16870,-3.12,14.81,13.84,169,0.34,2117,0.00,33.50,4.52,106,0.00,0,5.95,-8.85,11.92,1.82,0.00,6.67,0.76,73.4039
16952,-3.12,14.70,13.76,169,0.34,2120,0.00,33.50,4.52,106,0.00,0,5.95,-8.85,12.03,1.82,0.00,6.67,0.76,73.2025
17020,-3.12,14.70,13.84,169,0.35,2109,0.00,34.00,4.50,106,0.00,0,5.95,-8.85,12.15,1.82,0.00,6.67,0.76,73.3429
17096,-3.12,14.70,13.68,169,0.35,2111,0.00,34.00,4.54,106,0.00,0,5.95,-8.85,12.15,1.82,0.00,6.67,0.76,73.3490
17171,-3.12,14.70,13.84,169,0.34,2128,0.00,34.00,4.54,106,0.00,0,5.95,-8.85,12.19,1.84,0.00,6.67,0.76,73.2971
17255,-3.12,14.70,13.76,169,0.35,2127,0.00,33.50,4.54,106,0.00,0,5.95,-8.85,12.24,1.82,0.00,6.67,0.76,73.2544
17322,-3.12,14.70,13.76,169,0.35,2128,0.00,34.00,4.99,106,0.00,0,5.95,-8.85,12.35,1.82,0.00,6.67,0.76,73.3002
17399,-3.12,14.70,13.84,169,0.34,2130,0.00,34.00,4.55,106,0.00,0,5.95,-8.85,12.35,1.84,0.00,6.67,0.76,73.4283
17474,-3.12,14.70,13.76,169,0.35,2145,0.00,34.00,4.58,106,0.00,0,5.95,-8.85,12.35,1.84,0.00,6.67,0.76,73.4802
17548,-3.12,14.70,13.76,169,0.35,2158,0.00,34.00,4.60,106,0.00,0,5.95,-8.85,12.46,1.84,0.00,6.67,0.76,73.5352
17630,-3.12,14.70,13.76,169,0.35,2134,0.00,34.00,5.01,106,0.00,0,5.95,-8.85,12.57,1.84,0.00,6.67,0.76,73.5565
17700,-3.12,14.81,13.76,169,0.35,2133,0.00,34.50,5.09,106,0.00,0,6.09,-8.71,12.74,1.84,0.00,6.67,0.76,73.5962
17780,-3.12,14.81,13.76,169,0.35,2168,0.00,34.50,5.11,106,0.00,0,6.09,-8.71,12.79,1.86,0.00,6.67,0.76,73.7183
17851,-3.91,14.81,13.76,169,0.36,2188,0.00,34.50,5.14,106,0.00,0,6.09,-8.71,12.95,1.86,0.00,7.06,0.78,73.7152
17927,-3.91,14.81,13.76,169,0.36,2183,0.00,34.50,5.12,106,0.00,0,6.09,-8.71,13.00,1.86,0.00,7.45,0.78,73.8800
18006,-3.91,14.70,13.76,169,0.36,2169,0.00,35.00,5.09,106,0.00,0,6.09,-8.71,13.12,1.86,0.00,7.45,0.78,74.0265
18076,-3.91,14.81,13.84,169,0.36,2189,0.00,35.00,5.14,106,0.00,0,6.24,-8.56,13.18,1.86,0.00,7.45,0.78,74.1638
18151,-3.91,14.81,13.84,169,0.37,2182,0.00,35.00,5.16,106,0.00,0,6.24,-8.56,13.18,1.86,0.00,7.45,0.78,74.2218
18227,-3.91,14.81,13.84,169,0.37,2200,0.00,35.00,5.14,106,0.00,0,6.09,-8.56,13.36,1.88,0.00,7.45,0.78,74.2249
18302,-3.91,14.81,13.84,169,0.38,2158,0.00,35.50,5.06,106,0.00,0,6.24,-8.56,13.48,1.88,0.00,7.45,0.78,74.2645
18377,-3.91,14.81,13.84,169,0.39,2163,0.00,35.50,5.08,106,0.00,0,6.24,-8.56,13.79,1.88,0.00,7.45,0.80,74.5605
18457,-3.91,14.81,13.84,169,0.38,2175,0.00,36.50,5.57,106,0.00,0,6.38,-8.42,14.09,1.90,0.00,7.84,0.80,74.8932
18533,-3.91,14.70,13.84,169,0.39,2194,0.00,36.50,5.15,106,0.00,0,6.38,-8.42,14.03,1.90,0.00,7.84,0.80,74.9878
18604,-3.91,14.81,13.84,169,0.40,2210,0.00,36.50,5.60,106,0.00,0,6.53,-8.27,14.26,1.92,0.00,8.24,0.80,75.1251
18678,-3.91,14.70,13.84,169,0.40,2189,0.00,37.50,5.65,106,0.00,0,6.53,-8.27,14.64,1.94,0.00,8.24,0.80,75.3815
18758,-3.91,14.70,13.84,169,0.41,2208,0.00,37.50,5.66,106,0.00,0,6.53,-8.27,14.95,1.92,0.00,8.24,0.80,75.5676
18834,-3.91,14.81,13.76,169,0.41,2215,0.00,37.50,5.67,106,0.00,0,6.53,-8.13,15.08,1.94,0.00,8.24,0.82,75.7050
18905,-3.91,14.81,13.76,169,0.41,2230,0.00,37.50,5.71,106,0.00,0,6.67,-8.13,15.01,1.94,0.00,8.24,0.82,75.8301
18980,-3.91,14.81,13.76,169,0.41,2218,0.00,37.00,5.68,106,0.00,0,6.67,-8.13,15.33,1.96,0.00,8.24,0.82,76.0406
19055,-3.91,14.81,13.84,169,0.41,2236,0.00,37.50,5.73,106,0.00,0,6.67,-8.13,15.33,1.96,0.00,8.63,0.82,76.0590
19130,-3.91,14.70,13.84,169,0.42,2236,0.00,37.00,5.74,106,0.00,0,6.82,-7.98,15.40,1.96,0.00,8.63,0.82,76.1047
19208,-3.91,14.93,13.84,169,0.43,2244,0.00,37.00,6.22,106,0.00,0,6.82,-7.98,16.16,1.96,0.00,8.63,0.82,76.3031
19281,-3.91,14.81,13.76,169,0.43,2244,0.00,37.00,6.28,106,0.00,0,6.82,-7.84,16.42,1.98,0.00,9.02,0.82,76.5015
19356,-3.91,14.81,13.76,169,0.44,2262,0.00,37.00,6.27,106,0.00,0,6.96,-7.84,16.56,2.00,0.00,9.02,0.84,76.7731
19431,-3.91,14.70,13.76,169,0.44,2261,0.00,37.00,6.27,106,0.00,0,7.11,-7.69,16.69,2.00,0.00,9.41,0.84,77.0721
19515,-3.91,14.70,13.76,169,0.45,2284,0.00,36.50,6.33,106,0.00,0,7.11,-7.69,16.83,2.02,0.00,9.41,0.84,77.2644
19582,-3.91,14.81,13.76,169,0.46,2279,0.00,36.50,6.32,106,0.00,0,7.11,-7.69,17.25,2.02,0.00,9.41,0.84,77.5208
19664,-3.91,14.81,13.76,169,0.47,2307,0.00,36.50,6.43,106,0.00,0,7.25,-7.55,17.40,2.04,0.00,9.80,0.86,77.6947
19740,-3.91,14.81,13.76,169,0.47,2318,0.00,36.50,6.89,106,0.00,0,7.25,-7.55,18.16,2.06,0.00,9.80,0.86,78.0487
19808,-3.91,14.70,13.76,169,0.47,2305,0.00,36.50,6.48,106,0.00,0,7.40,-7.40,18.32,2.06,0.00,10.20,0.86,78.2532
19885,-3.91,14.70,13.76,169,0.48,2338,0.00,36.50,6.98,106,0.00,0,7.40,-7.25,18.62,2.06,0.00,10.20,0.86,78.5187
19962,-3.91,14.70,13.76,169,0.48,2354,0.00,36.50,7.03,106,0.00,0,7.55,-7.25,19.00,2.08,0.00,10.20,0.86,78.6499
20036,-4.69,14.81,13.76,169,0.49,2354,0.00,36.50,7.03,106,0.00,0,7.55,-7.25,18.77,2.08,0.00,10.20,0.86,78.9093
20112,-4.69,14.81,13.76,169,0.49,2377,0.00,36.50,7.12,106,0.00,0,7.69,-7.11,19.54,2.10,0.00,10.20,0.86,79.1077
20191,-4.69,14.81,13.76,169,0.50,2385,0.00,36.50,7.14,106,0.00,0,7.69,-7.11,20.20,2.10,0.00,10.20,0.86,79.3823
20260,-4.69,15.04,13.84,169,0.51,2390,0.00,36.00,7.21,106,0.00,0,7.84,-6.96,20.37,2.12,0.00,10.20,0.86,79.5685
20337,-4.69,14.93,13.84,169,0.50,2418,0.00,36.00,7.22,106,0.00,0,7.84,-6.96,20.29,2.12,0.00,10.20,0.88,79.7546
20411,-4.69,15.16,13.76,169,0.50,2433,0.00,36.00,7.27,106,0.00,0,7.84,-6.96,20.37,2.12,0.00,10.20,0.88,79.6844
20493,-7.03,14.93,13.84,169,0.51,2449,0.00,36.00,7.31,106,0.00,0,7.84,-6.96,20.37,2.12,0.00,10.20,0.88,79.7089
20562,-7.03,14.93,13.76,169,0.50,2442,0.00,36.00,7.29,106,0.00,0,7.84,-6.96,20.87,2.12,0.00,10.20,0.88,79.7180
20636,-7.03,15.27,13.84,169,0.50,2462,0.00,36.00,7.46,106,0.00,0,7.84,-6.96,20.72,2.14,0.00,10.20,0.88,79.7638
20713,-7.03,14.93,13.76,169,0.50,2497,0.00,36.00,7.44,106,0.00,0,7.69,-7.11,20.96,2.14,0.00,10.20,0.88,79.7119
20795,-7.03,14.93,13.84,169,0.49,2492,0.00,36.00,7.46,106,0.00,0,7.69,-7.11,20.62,2.14,0.00,10.20,0.88,79.6356
20863,-7.03,14.93,13.84,169,0.49,2516,0.00,36.00,7.52,106,0.00,0,7.69,-7.11,20.79,2.12,0.00,10.20,0.88,79.6600
20945,-7.03,14.93,13.76,169,0.50,2537,0.00,36.00,7.58,106,0.00,0,7.69,-7.11,20.71,2.14,0.00,10.20,0.88,79.5074
21014,-7.03,14.93,13.76,169,0.49,2536,0.00,36.00,7.57,106,0.00,0,7.69,-7.11,20.87,2.14,0.00,10.20,0.88,79.5135
21089,-7.03,14.81,13.76,169,0.48,2551,0.00,36.00,7.62,106,0.00,0,7.55,-7.25,20.87,2.14,0.00,10.20,0.88,79.4861
21166,-7.03,14.81,13.84,169,0.49,2552,0.00,36.00,7.70,106,0.00,0,7.55,-7.25,20.62,2.12,0.00,10.20,0.88,79.5532
21246,-7.03,14.81,13.76,169,0.48,2578,0.00,36.00,7.76,106,0.00,0,7.55,-7.25,20.88,2.14,0.00,10.20,0.88,79.4373
21316,-7.03,14.70,13.84,169,0.49,2598,0.00,36.00,7.78,106,0.00,0,7.55,-7.25,21.04,2.14,0.00,10.20,0.88,79.3365
21390,-7.03,14.70,13.84,169,0.48,2602,0.00,36.00,7.77,106,0.00,0,7.40,-7.40,21.22,2.14,0.00,10.20,0.88,79.3060
21471,-7.03,14.70,13.76,169,0.48,2616,0.00,35.50,7.81,106,0.00,0,7.40,-7.40,21.22,2.14,0.00,10.20,0.88,79.3335
21541,-7.03,14.59,13.84,169,0.47,2626,0.00,36.00,7.84,106,0.00,0,7.40,-7.40,21.30,2.14,0.00,10.20,0.88,79.2877
21617,-7.03,14.59,13.84,169,0.48,2644,0.00,36.00,7.96,106,0.00,0,7.40,-7.40,20.88,2.14,0.00,10.20,0.88,79.3030
21691,-7.03,14.59,13.76,169,0.47,2667,0.00,36.00,8.01,106,0.00,0,7.40,-7.40,21.30,2.16,0.00,10.20,0.88,79.2847
21775,-7.03,14.59,13.84,169,0.47,2682,0.00,35.50,8.03,106,0.00,0,7.40,-7.40,21.22,2.14,0.00,10.20,0.88,79.1016
21841,-7.03,14.59,13.84,169,0.47,2702,0.00,35.50,8.07,106,0.00,0,7.40,-7.40,21.22,2.14,0.00,10.20,0.88,79.2023
21916,-7.03,14.59,13.84,169,0.47,2709,0.00,36.00,8.09,106,0.00,0,7.40,-7.40,21.30,2.14,0.00,10.20,0.88,79.1687
21992,-7.03,14.70,13.84,169,0.47,2733,0.00,36.00,7.58,106,0.00,0,7.25,-7.55,21.13,2.14,0.00,10.20,0.88,79.1565
22070,-7.03,14.59,13.84,169,0.47,2745,0.00,35.50,7.61,106,0.00,0,7.25,-7.55,21.56,2.16,0.00,10.20,0.88,79.1901
22148,-7.03,14.70,13.84,169,0.47,2751,0.00,35.50,7.64,106,0.00,0,7.25,-7.55,21.47,2.16,0.00,10.20,0.88,79.1168
22218,-7.03,14.70,13.84,169,0.46,2756,0.00,36.00,7.70,106,0.00,0,7.25,-7.55,21.56,2.14,0.00,10.20,0.88,79.2175
22293,-6.25,14.70,13.84,169,0.46,2778,0.00,35.50,7.75,106,0.00,0,7.25,-7.55,21.38,2.16,0.00,10.20,0.88,79.1443
22369,-6.25,14.70,13.84,169,0.46,2802,0.00,35.50,7.77,106,0.00,0,7.25,-7.69,21.46,2.16,0.00,10.20,0.88,79.0497
22446,-6.25,14.70,13.76,169,0.46,2807,0.00,35.50,7.78,106,0.00,0,7.11,-7.69,21.64,2.16,0.00,10.20,0.88,79.0375
22523,-6.25,14.70,13.84,169,0.45,2824,0.00,36.00,7.83,106,0.00,0,7.11,-7.69,21.38,2.14,0.00,10.20,0.88,79.0833
22596,-6.25,14.70,13.76,169,0.45,2846,0.00,36.00,7.89,106,0.00,0,7.11,-7.69,21.47,2.16,0.00,10.20,0.88,78.9764
22671,-6.25,14.70,13.84,169,0.45,2835,0.00,36.00,7.90,106,0.00,0,7.11,-7.69,21.38,2.14,0.00,10.20,0.86,78.8330
22750,-6.25,14.59,13.76,169,0.44,2847,0.00,36.00,7.94,106,0.00,0,7.11,-7.84,21.30,2.16,0.00,10.20,0.86,78.8422
22821,-5.47,14.59,13.76,169,0.45,2879,0.00,36.00,7.98,106,0.00,0,6.96,-7.84,21.22,2.14,0.00,10.20,0.86,78.7598
22897,-5.47,14.59,13.76,169,0.44,2889,0.00,36.00,8.01,106,0.00,0,6.96,-7.84,21.22,2.14,0.00,10.20,0.86,78.7170
22972,-3.91,14.59,13.76,169,0.44,2900,0.00,36.00,8.04,106,0.00,0,6.96,-7.84,21.22,2.14,0.00,10.20,0.86,78.6102
23047,-3.91,14.47,13.76,169,0.43,2918,0.00,36.50,8.09,106,0.00,0,6.96,-7.84,21.22,2.14,0.00,10.20,0.86,78.5919
23130,-3.91,14.36,13.76,169,0.43,2922,0.00,36.50,8.10,106,0.00,0,6.96,-7.84,21.22,2.14,0.00,10.20,0.86,78.5461
23199,-3.91,14.36,13.76,169,0.43,2922,0.00,36.50,8.12,106,0.00,0,6.96,-7.84,20.96,2.14,0.00,10.20,0.86,78.4760
23274,-3.91,14.36,13.76,169,0.43,2928,0.00,36.50,8.22,106,0.00,0,6.82,-7.98,21.22,2.14,0.00,10.20,0.86,78.3813
23348,-3.91,14.47,13.76,169,0.41,2983,0.00,36.50,8.27,106,0.00,0,6.82,-7.98,21.22,2.14,0.00,10.20,0.86,78.3783
23432,-3.91,14.47,13.84,169,0.30,2978,0.00,36.50,6.99,106,0.00,0,6.24,-8.56,16.15,2.14,0.00,3.53,0.54,77.3804
23499,-3.91,14.24,13.76,169,0.19,2933,0.00,33.00,0.00,108,0.00,0,4.93,-9.87,8.13,1.60,0.00,0.00,0.54,72.5769
23578,-3.91,12.86,13.84,169,0.16,2857,0.00,29.50,0.00,108,0.00,0,4.21,-10.59,6.92,1.52,0.00,0.00,0.54,72.1649
23658,-3.91,12.63,13.84,169,0.16,2770,0.00,26.50,0.00,108,0.00,0,3.77,-11.03,6.87,1.52,0.00,0.00,0.54,71.7346
23734,-3.91,14.47,13.84,169,0.16,2632,0.00,24.50,0.00,108,0.00,0,3.63,-11.17,6.69,1.54,0.00,0.00,0.54,71.3409
23802,-3.91,17.00,13.76,169,0.17,2476,0.00,21.50,0.00,108,0.00,0,3.63,-11.17,6.36,1.52,0.00,0.00,0.54,70.8282
23876,-3.91,20.90,13.76,169,0.18,2159,0.00,19.50,0.00,108,0.00,0,3.63,-11.03,6.10,1.50,0.00,0.00,0.54,70.3949
23958,-3.91,22.62,13.76,169,0.21,1992,0.00,16.50,0.00,108,0.00,0,3.92,-10.88,6.32,1.48,0.00,0.00,0.54,70.0012
24027,-3.91,24.23,13.76,169,0.23,1836,0.00,14.00,0.00,106,0.00,0,4.21,-10.59,6.54,1.50,0.00,0.00,0.54,70.0012
24103,-3.91,24.35,13.84,169,0.27,1700,0.00,14.00,0.00,106,0.00,0,4.21,-10.59,6.65,1.52,0.00,0.00,0.54,70.0012
24178,-3.91,23.43,13.76,169,0.30,1519,0.00,14.00,2.93,106,0.00,0,4.50,-10.30,6.73,1.52,0.00,0.00,0.54,69.5465
24259,-3.91,23.66,13.84,169,0.34,1374,0.00,21.50,2.80,106,0.00,0,4.64,-9.87,6.45,1.54,0.00,0.00,0.54,69.1559
24344,-3.91,23.54,13.84,169,0.36,1108,0.00,21.00,2.84,106,0.00,0,4.93,-9.72,6.69,1.52,0.00,0.00,0.54,68.0817
24405,-3.91,24.12,13.76,169,0.34,1125,0.00,21.00,2.64,106,0.00,0,5.51,-9.29,6.47,1.52,0.00,0.00,0.54,69.1223
24480,-3.91,23.66,13.84,169,0.31,1133,0.00,21.00,2.42,106,0.00,0,5.66,-9.14,6.29,1.48,0.00,0.00,0.54,69.5526
24555,-3.91,23.66,13.76,169,0.31,1140,0.00,20.50,2.19,106,0.00,0,5.66,-9.14,5.93,1.46,0.00,0.00,0.54,69.7113
24638,-3.91,23.43,13.84,169,0.30,1139,0.00,20.00,2.41,106,0.00,0,5.66,-9.14,5.65,1.44,0.00,0.00,0.54,69.6808
24706,-3.91,18.26,13.76,169,0.29,1130,0.00,20.50,2.17,106,0.00,0,5.66,-9.14,5.26,1.42,0.00,0.00,0.54,69.3451
24781,-3.91,15.85,13.84,169,0.28,1132,0.00,20.00,2.16,106,0.00,0,5.51,-9.29,5.16,1.42,0.00,0.00,0.54,69.1437
24855,-3.91,14.93,13.84,169,0.28,1107,0.00,20.00,2.12,106,0.00,0,5.51,-9.43,5.13,1.42,0.00,0.00,0.54,68.8568
24931,-3.91,14.70,13.84,169,0.28,1098,0.00,21.00,2.11,108,0.00,0,5.37,-9.43,5.13,1.40,0.00,0.00,0.54,68.7347
25006,-3.91,14.59,13.76,169,0.29,1070,0.00,21.00,2.05,108,0.00,0,5.37,-9.43,5.03,1.40,0.00,0.00,0.54,68.3228
25082,-3.91,14.70,13.84,169,0.30,1059,0.00,21.00,2.03,108,0.00,0,5.37,-9.43,5.10,1.42,0.00,0.00,0.54,67.9901
25163,-3.91,14.70,13.84,171,0.31,1037,0.00,21.00,2.17,108,0.00,0,5.37,-9.43,5.16,1.42,0.00,0.00,0.54,67.9291
25233,-3.91,14.81,13.84,171,0.32,1020,0.00,21.00,2.14,108,0.00,0,5.37,-9.43,5.32,1.42,0.00,0.00,0.54,67.8833
25312,-3.91,14.93,13.76,171,0.31,1005,0.00,21.00,2.13,108,0.00,0,5.51,-9.29,5.26,1.42,0.00,0.00,0.54,67.9962
25383,-3.91,14.93,13.84,171,0.31,996,0.00,21.00,2.12,108,0.00,0,5.66,-9.14,5.22,1.42,0.00,0.00,0.54,67.9657
25458,-3.91,14.93,13.76,171,0.32,989,0.00,21.00,2.11,108,0.00,0,5.66,-9.14,5.22,1.42,0.00,0.00,0.54,67.9688
25533,-3.91,14.93,13.84,171,0.32,991,0.00,21.00,2.11,108,0.00,0,5.66,-9.14,5.22,1.42,0.00,0.00,0.54,68.0511
25610,-3.91,14.93,13.84,171,0.31,982,0.00,21.00,2.10,108,0.00,0,5.66,-9.14,5.16,1.42,0.00,0.00,0.54,68.0603
25686,-3.91,14.36,13.76,171,0.32,984,0.00,21.00,2.09,108,0.00,0,5.66,-9.14,2.57,1.40,0.00,0.00,0.54,67.9718
25760,-3.91,14.47,13.76,171,0.31,980,0.00,21.00,2.09,108,0.00,0,5.66,-9.14,5.07,1.40,0.00,0.00,0.54,67.9565
25835,-3.91,14.24,13.84,171,0.31,975,0.00,21.00,2.08,108,0.00,0,5.66,-9.14,5.07,1.40,0.00,0.00,0.54,67.9840
