Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
13365,0.00,14.70,14.00,180,0.78,3534,0.00,32.50,15.08,72,0.00,0,11.17,-3.48,46.08,2.66,16.47,1.08,88.5101
13438,0.00,14.70,14.00,180,0.77,3575,0.00,32.50,15.25,72,0.00,0,11.03,-3.77,46.22,2.68,16.47,1.06,88.3148
13511,0.00,14.70,14.00,180,0.68,3635,0.00,33.00,10.92,72,0.00,0,10.88,-7.25,46.81,2.68,12.16,0.76,83.8898
13583,0.00,14.59,14.00,180,0.40,3655,0.00,37.00,0.00,72,0.00,0,7.40,-9.29,19.45,1.96,0.00,0.54,75.5249
13657,-0.78,12.63,14.00,180,0.30,3580,0.00,34.00,0.00,72,0.00,0,5.37,-10.59,15.26,1.78,0.00,0.54,74.2676
13730,-0.78,14.93,14.08,180,0.22,3450,0.00,32.00,0.00,72,0.00,0,4.06,-11.03,13.43,1.84,0.00,0.54,74.0845
13803,-0.78,18.83,14.00,180,0.23,3307,0.00,29.50,0.00,72,0.00,0,3.63,-11.17,15.33,1.68,0.00,0.54,73.5901
13878,-0.78,22.62,14.00,180,0.16,3042,0.00,26.00,0.00,72,0.00,0,3.48,-11.17,10.04,1.84,0.00,0.54,72.9797
13950,-0.78,23.77,14.08,180,0.23,2917,0.00,23.50,0.00,72,0.00,0,3.48,-11.17,8.84,1.56,0.00,0.54,72.2290
14023,-0.78,23.66,14.00,180,0.19,2799,0.00,20.00,0.00,72,0.00,0,3.48,-11.17,10.43,1.88,0.00,0.54,71.7926
14095,-0.78,23.54,14.08,180,0.23,2676,0.00,17.00,0.00,72,0.00,0,3.63,-11.17,10.73,1.58,0.00,0.54,71.3959
14169,-0.78,23.31,14.00,180,0.25,2560,0.00,16.00,0.00,72,0.00,0,3.48,-11.17,7.63,1.78,0.00,0.54,71.0724
14241,-0.78,23.54,14.08,180,0.18,2430,0.00,15.50,0.00,72,0.00,0,3.48,-11.17,9.97,1.58,0.39,0.56,70.8282
14315,-0.78,23.66,14.00,180,0.22,2332,0.00,16.50,5.65,72,0.00,0,3.48,-11.03,6.85,1.60,1.18,0.62,70.4834
14388,-0.78,23.77,14.00,180,0.34,2206,0.00,18.00,3.62,72,0.00,0,3.63,-10.74,10.63,1.78,3.14,0.68,70.2728
14462,-0.78,23.77,14.00,180,0.34,2100,0.00,23.50,5.38,72,0.00,0,3.92,-10.45,9.40,1.78,5.10,0.74,70.2728
14534,-0.78,23.66,14.00,180,0.34,2096,0.00,30.50,4.92,72,0.00,0,4.21,-9.87,12.13,1.84,6.27,0.78,70.2393
14607,-0.78,22.97,14.00,180,0.45,2096,0.00,35.50,5.81,72,0.00,0,5.37,-9.29,13.98,1.92,7.84,0.82,72.0032
14681,-0.78,13.55,14.00,180,0.58,2028,0.00,35.50,6.49,72,0.00,0,6.09,-7.11,15.67,2.00,10.98,0.94,75.8331
14753,-0.78,11.83,14.00,180,0.87,2061,0.00,30.50,11.32,72,0.00,0,7.55,-4.64,23.10,2.28,15.69,1.08,82.6294
14826,0.00,11.60,13.92,180,1.01,2122,0.00,22.50,11.45,72,0.00,0,10.01,-3.34,33.90,2.46,17.25,1.12,86.9202
14899,0.00,11.60,14.00,180,1.03,2065,0.00,21.50,11.27,72,0.00,0,11.32,-2.18,35.10,2.48,19.22,1.20,89.6790
14972,0.00,11.94,13.92,180,1.06,2112,0.00,19.00,11.73,72,0.00,0,12.48,-1.31,35.97,2.52,21.96,1.28,91.6809
15046,0.00,12.86,14.00,180,1.06,2115,0.00,2.50,11.46,72,0.00,0,13.35,-0.87,37.53,2.52,23.14,1.30,92.4835
15118,0.00,13.78,13.92,180,1.05,2152,0.00,19.50,11.94,72,0.00,0,13.78,-0.58,38.01,2.52,24.31,1.36,93.4662
15192,0.00,14.13,14.00,180,1.13,2129,0.00,16.00,13.17,72,0.00,0,14.07,-0.15,37.52,2.60,27.06,1.44,93.9209
15264,0.00,14.24,13.92,180,1.16,2284,0.00,-1.50,15.11,72,0.00,0,15.09,0.44,42.77,2.60,29.41,1.50,94.6289
15337,0.00,13.90,13.84,180,1.17,2163,0.00,15.50,15.69,72,0.00,0,15.24,0.87,42.93,2.64,29.41,1.50,95.4041
15411,0.00,12.98,13.92,180,1.21,2288,0.00,16.50,16.39,72,0.00,0,15.53,1.02,44.64,2.64,29.80,1.52,95.4651
15484,0.00,12.06,13.84,180,1.21,2260,0.00,15.50,16.42,72,0.00,0,15.67,1.31,45.37,2.66,30.20,1.52,95.8069
15557,0.00,11.83,13.92,180,1.24,2264,0.00,15.50,17.20,72,0.00,0,15.96,1.45,45.86,2.70,30.20,1.52,96.1975
15630,0.00,11.83,13.84,180,1.27,2372,0.00,14.50,17.38,72,0.00,0,16.11,1.74,48.43,2.72,30.20,1.52,96.4172
15702,0.00,11.94,13.84,180,1.28,2328,0.00,14.50,18.28,72,0.00,0,16.40,1.89,48.92,2.72,30.20,1.52,96.8140
15776,0.00,11.83,13.84,180,1.31,2440,0.00,14.00,18.74,72,0.00,0,16.54,2.03,49.90,2.76,30.20,1.52,96.9910
15849,0.00,11.83,13.84,180,1.33,2412,0.00,14.00,19.04,72,0.00,0,16.98,2.32,52.95,2.78,30.59,1.52,97.3694
15922,0.00,11.83,13.84,180,1.34,2492,0.00,14.00,19.67,72,0.00,0,17.12,2.61,55.18,2.78,30.59,1.52,97.6227
15995,0.00,11.71,13.84,180,1.37,2526,0.00,13.50,20.48,72,0.00,0,17.27,2.90,56.66,2.82,30.59,1.52,97.9553
16068,0.00,11.83,13.84,180,1.39,2531,0.00,13.00,21.57,72,0.00,0,17.56,3.05,57.81,2.82,30.59,1.52,98.2086
16142,0.00,11.71,13.84,180,1.41,2592,0.00,13.00,22.13,72,0.00,0,17.70,3.19,59.83,2.86,30.59,1.52,98.3856
16214,0.00,11.71,13.84,180,1.43,2593,0.00,13.00,22.38,72,0.00,0,17.85,3.34,60.89,2.88,30.59,1.52,98.7396
16288,0.00,11.71,13.84,180,1.45,2623,0.00,13.00,23.57,72,0.00,0,17.99,3.48,62.38,2.92,30.59,1.52,98.8922
16361,0.00,11.71,13.84,180,1.47,2696,0.00,13.00,24.15,72,0.00,0,18.14,3.77,65.47,2.94,30.59,1.52,99.2218
16434,0.00,11.60,13.92,180,1.48,2738,0.00,12.50,24.53,72,0.00,0,18.43,3.92,64.82,2.96,30.20,1.52,99.4263
16506,0.00,11.48,13.84,180,1.50,2778,0.00,12.50,25.49,72,0.00,0,18.72,4.06,69.12,2.98,30.20,1.52,99.4781
16580,0.00,11.48,13.84,180,1.52,2804,0.00,12.00,25.72,72,0.00,0,18.86,4.35,70.52,2.98,30.20,1.52,99.4965
16653,0.00,11.37,13.84,180,1.53,2831,0.00,12.00,25.97,72,0.00,0,19.01,4.35,71.48,3.00,29.80,1.50,99.4751
16726,0.00,11.37,13.84,180,1.54,2889,0.00,12.00,27.17,72,0.00,0,19.01,4.50,73.61,3.02,29.80,1.50,99.5148
16799,0.00,11.37,13.84,180,1.55,2894,0.00,12.00,27.80,72,0.00,0,19.15,4.64,74.05,3.04,29.41,1.50,99.5178
16873,0.00,11.37,13.84,180,1.55,2962,0.00,12.00,28.80,72,0.00,0,19.30,4.64,76.32,3.08,29.41,1.48,99.5300
16945,0.00,11.37,13.84,180,1.56,3000,0.00,12.00,28.77,72,0.00,0,19.30,4.79,77.70,3.06,28.63,1.46,99.5361
17019,0.00,11.25,13.84,180,1.56,3047,0.00,12.50,29.25,72,0.00,0,19.44,4.79,79.14,3.08,28.24,1.46,99.4965
17092,0.00,11.25,13.84,180,1.56,3094,0.00,12.50,29.70,72,0.00,0,19.44,4.79,80.27,3.08,28.24,1.46,99.4934
17166,0.00,11.25,13.84,180,1.55,3109,0.00,12.50,29.85,72,0.00,0,19.44,4.79,80.42,3.08,28.24,1.44,99.4141
17239,0.00,11.25,13.84,180,1.54,3171,0.00,13.00,29.77,72,0.00,0,19.30,4.64,81.57,3.10,27.84,1.44,99.3622
17312,0.00,11.25,13.84,180,1.56,3183,0.00,13.00,30.28,72,0.00,0,19.30,4.50,81.81,3.10,27.84,1.44,99.3042
17384,0.00,11.25,13.84,180,1.52,3226,0.00,13.00,29.90,72,0.00,0,19.15,4.35,82.19,3.10,27.45,1.44,99.2218
17456,0.00,11.25,13.84,180,1.51,3259,0.00,13.00,30.24,72,0.00,0,19.01,4.35,82.41,3.10,27.45,1.42,99.1730
17530,0.00,11.25,13.84,180,1.53,3296,0.00,13.00,30.44,72,0.00,0,19.01,4.21,82.92,3.12,27.45,1.42,99.1241
17604,0.00,11.25,13.84,180,1.49,3318,0.00,13.50,30.15,72,0.00,0,18.86,4.21,83.11,3.12,27.06,1.42,99.0784
17676,0.00,11.37,13.84,180,1.48,3410,0.00,14.00,30.56,72,0.00,0,18.86,4.06,84.20,3.12,27.06,1.42,98.9838
17749,0.00,11.25,13.84,180,1.50,3409,0.00,14.00,30.54,73,0.00,0,18.72,4.06,84.08,3.12,27.06,1.42,98.9471
17822,0.00,11.25,13.84,180,1.46,3466,0.00,14.00,31.05,73,0.00,0,18.57,3.77,84.74,3.12,27.06,1.42,98.8037
17896,0.00,11.37,13.84,180,1.45,3496,0.00,14.00,30.58,73,0.00,0,18.43,3.77,84.92,3.12,26.67,1.42,98.6206
17969,0.00,11.37,13.84,180,1.43,3521,0.00,14.50,30.53,73,0.00,0,18.43,3.63,84.85,3.12,26.67,1.42,98.4680
18043,0.00,11.48,13.76,180,1.42,3578,0.00,15.50,30.62,73,0.00,0,18.28,3.48,85.53,3.14,26.67,1.40,98.3459
18115,0.00,11.60,13.84,180,1.41,3588,0.00,16.00,31.07,73,0.00,0,18.14,3.48,85.53,3.16,26.67,1.40,98.1232
18188,0.00,11.60,13.76,180,1.41,3640,0.00,16.50,31.23,73,0.00,0,18.14,3.34,85.85,3.16,26.67,1.40,98.0499
18261,0.00,11.60,13.84,180,1.40,3660,0.00,16.50,31.57,73,0.00,0,17.99,3.19,85.82,3.16,26.67,1.40,97.8119
18333,0.00,11.60,13.76,180,1.39,3742,0.00,16.50,31.14,73,0.00,0,17.85,3.19,86.87,3.18,26.67,1.40,97.6349
18407,0.00,11.60,13.84,180,1.11,3757,0.00,17.00,31.26,73,0.00,0,17.70,3.05,86.42,3.14,21.18,1.08,94.7266
18480,0.00,11.37,13.92,180,0.63,3757,0.00,29.50,17.63,73,0.00,0,12.19,-7.55,37.34,2.30,0.00,0.54,84.0546
18553,0.00,10.80,14.00,180,0.47,3692,0.00,35.00,0.00,73,0.00,0,7.11,-9.58,26.51,2.30,0.00,0.54,75.9033
18626,-0.78,11.60,14.08,180,0.37,3583,0.00,34.00,0.00,73,0.00,0,5.08,-10.59,23.46,2.06,0.00,0.54,74.3073
18700,-0.78,17.00,14.00,180,0.17,3446,0.00,29.50,0.00,73,0.00,0,4.06,-10.88,13.53,1.68,0.00,0.54,74.1211
18773,-0.78,23.66,14.00,180,0.31,3302,0.00,27.00,0.00,73,0.00,0,3.77,-11.17,10.42,2.04,0.00,0.54,73.7457
18846,-0.78,23.77,14.00,180,0.22,3188,0.00,23.50,0.00,73,0.00,0,3.48,-11.17,11.89,1.88,0.00,0.54,73.0164
18918,-0.78,23.77,14.00,180,0.32,2927,0.00,20.50,0.00,73,0.00,0,3.48,-11.17,16.65,1.66,0.00,0.54,72.4091
18991,-0.78,23.77,14.00,180,0.24,2802,0.00,18.50,0.00,73,0.00,0,3.48,-11.17,13.01,1.98,0.00,0.54,71.8231
19064,-0.78,23.66,13.92,180,0.28,2681,0.00,16.50,0.00,73,0.00,0,3.48,-11.17,11.98,1.72,0.00,0.54,71.4935
19138,-0.78,23.77,14.00,180,0.25,2566,0.00,16.00,0.00,73,0.00,0,3.48,-11.03,9.08,1.70,0.39,0.60,71.1761
19211,-0.78,23.89,14.00,180,0.32,2439,0.00,16.00,5.15,73,0.00,0,3.63,-10.30,14.05,1.82,4.71,0.72,71.0327
19283,-0.78,23.66,14.00,180,0.34,2414,0.00,29.00,5.08,73,0.00,0,4.35,-9.72,12.51,1.76,5.88,0.74,70.9503
19356,-0.78,22.62,14.00,180,0.42,2381,0.00,36.00,7.37,73,0.00,0,4.93,-9.14,13.32,2.06,8.24,0.84,72.9523
19429,-0.78,12.40,14.00,180,0.59,2467,0.00,36.00,9.32,73,0.00,0,5.51,-8.13,17.20,2.26,10.98,0.94,77.7985
19503,0.00,11.94,13.92,180,0.72,2731,0.00,32.50,11.07,73,0.00,0,6.53,-6.82,23.08,2.38,12.94,0.96,81.5521
19576,0.00,12.06,14.00,180,0.83,2587,0.00,30.00,11.04,73,0.00,0,7.84,-5.66,29.42,2.42,14.51,1.06,85.5927
19648,0.00,11.94,14.00,180,1.07,2714,0.00,26.00,14.48,73,0.00,0,11.32,-3.34,44.48,2.68,21.96,1.28,90.7166
19721,0.00,13.21,14.00,180,1.06,2615,0.00,19.00,15.62,73,0.00,0,13.06,-1.02,48.79,2.72,23.92,1.34,93.0786
19795,0.00,13.21,14.00,180,1.13,2696,0.00,20.00,15.75,73,0.00,0,13.64,-0.15,49.27,2.74,27.84,1.48,94.2810
19867,0.00,12.98,13.92,180,1.16,2636,0.00,17.50,18.46,73,0.00,0,14.51,0.58,50.98,2.78,31.76,1.60,95.4895
19941,0.00,14.24,14.00,180,1.22,2704,0.00,15.50,19.98,73,0.00,0,15.24,1.16,53.16,2.80,35.69,1.70,96.0571
20014,0.00,12.86,13.84,180,1.25,2676,0.00,15.00,20.21,73,0.00,0,15.82,1.74,55.68,2.86,36.08,1.70,96.5851
20087,0.00,12.29,13.84,180,1.33,2707,0.00,14.50,21.53,73,0.00,0,16.40,2.03,57.18,2.90,36.47,1.70,97.0917
20161,0.00,12.17,13.92,180,1.37,2728,0.00,14.00,22.14,73,0.00,0,16.69,2.61,59.52,2.92,36.47,1.72,97.7264
20233,0.00,11.94,13.84,180,1.42,2757,0.00,14.00,23.53,73,0.00,0,17.27,2.90,63.81,2.96,36.47,1.72,98.3582
20307,0.00,11.83,13.84,180,1.46,2753,0.00,13.00,24.08,73,0.00,0,17.99,3.34,65.62,2.96,36.86,1.72,98.9929
20380,0.00,11.71,13.84,180,1.51,2793,0.00,13.00,25.03,73,0.00,0,18.43,4.21,68.41,3.00,36.86,1.72,99.4629
20453,0.00,11.60,13.84,180,1.54,2776,0.00,12.00,27.19,73,0.00,0,18.86,4.64,69.78,3.02,36.86,1.72,99.5758
20526,0.00,11.48,13.84,180,1.58,2832,0.00,11.50,27.63,73,0.00,0,19.30,5.08,72.67,3.04,36.86,1.72,99.7070
20599,0.00,11.48,13.84,180,1.61,2816,0.00,11.50,28.64,73,0.00,0,19.73,5.37,73.96,3.08,36.86,1.72,99.8322
20672,0.00,11.48,13.84,180,1.65,2856,0.00,11.00,29.38,73,0.00,0,20.02,5.80,76.76,3.12,36.86,1.72,99.9664
20746,0.00,11.37,13.84,180,1.66,2869,0.00,10.50,30.22,73,0.00,0,20.46,6.09,78.47,3.12,36.86,1.72,100.3296
20819,0.00,11.37,13.84,180,1.72,2898,0.00,9.50,30.91,73,0.00,0,20.75,6.38,79.72,3.16,36.86,1.72,100.7019
20891,0.00,11.25,13.84,180,1.72,2915,0.00,9.50,31.71,73,0.00,0,21.33,6.67,84.05,3.16,36.86,1.72,100.9521
20966,0.00,11.25,13.84,180,1.76,2935,0.00,9.00,32.56,73,0.00,0,21.62,6.96,85.95,3.14,36.86,1.72,101.0406
21039,0.00,11.25,13.84,180,1.76,2966,0.00,9.00,32.28,73,0.00,0,21.62,6.82,86.98,3.16,36.86,1.72,101.0620
21112,0.00,11.25,13.84,180,1.74,2974,0.00,9.00,32.69,73,0.00,0,21.47,6.67,87.00,3.14,36.86,1.72,100.8850
21184,0.00,11.25,13.84,180,1.72,3004,0.00,9.50,32.01,73,0.00,0,21.33,6.53,86.95,3.12,36.86,1.72,100.7294
21257,0.00,11.14,13.84,180,1.72,3001,0.00,9.50,32.62,73,0.00,0,21.18,6.53,86.27,3.14,36.86,1.72,100.6683
21331,0.00,11.14,13.84,180,1.71,3058,0.00,9.50,32.52,73,0.00,0,21.18,6.53,87.65,3.14,36.86,1.72,100.6256
21403,0.00,11.25,13.84,180,1.71,3071,0.00,9.50,32.76,73,0.00,0,21.18,6.38,87.62,3.14,36.86,1.72,100.6470
21477,0.00,11.14,13.84,180,1.72,3090,0.00,9.50,32.96,73,0.00,0,21.04,6.38,88.27,3.16,36.86,1.72,100.6866
21549,0.00,11.14,13.84,180,1.71,3107,0.00,9.50,33.14,73,0.00,0,21.04,6.38,88.84,3.16,36.86,1.72,100.6561
21623,0.00,11.25,13.76,180,1.71,3118,0.00,9.50,33.26,73,0.00,0,21.04,6.38,88.98,3.18,36.86,1.72,100.6592
21696,0.00,11.14,13.84,180,1.71,3155,0.00,10.00,33.58,73,0.00,0,21.04,6.38,90.05,3.18,36.86,1.72,100.6287
21768,0.00,11.25,13.76,180,1.71,3148,0.00,10.00,34.00,73,0.00,0,21.04,6.38,89.75,3.18,36.86,1.72,100.6378
21841,0.00,11.14,13.84,180,1.71,3187,0.00,10.00,34.01,73,0.00,0,21.04,6.38,90.78,3.18,36.86,1.72,100.6439
21915,0.00,11.14,13.76,180,1.71,3188,0.00,10.00,34.23,73,0.00,0,21.04,6.38,90.72,3.20,36.47,1.72,100.6256
21988,0.00,11.14,13.84,180,1.71,3209,0.00,10.00,34.58,73,0.00,0,21.04,6.38,91.41,3.20,36.86,1.72,100.6073
22060,0.00,11.25,13.76,180,1.71,3242,0.00,10.00,34.58,73,0.00,0,21.04,6.38,92.27,3.22,36.47,1.72,100.6073
22134,0.00,11.14,13.76,180,1.70,3262,0.00,10.00,34.10,73,0.00,0,21.04,6.38,92.62,3.22,36.47,1.72,100.5493
22208,0.00,11.14,13.84,180,1.70,3272,0.00,10.00,34.20,73,0.00,0,20.89,6.24,92.70,3.20,36.08,1.70,100.5280
22280,0.00,11.14,13.76,180,1.69,3312,0.00,10.50,34.63,73,0.00,0,20.89,6.24,93.63,3.20,35.69,1.68,100.4730
22354,0.00,11.14,13.84,180,1.68,3310,0.00,10.50,34.97,73,0.00,0,20.89,6.09,93.44,3.20,35.29,1.68,100.3967
22427,0.00,11.25,13.76,180,1.68,3345,0.00,10.50,35.11,73,0.00,0,20.75,6.09,93.91,3.24,34.90,1.66,100.3387
22499,0.00,11.14,13.84,180,1.68,3358,0.00,10.50,35.12,73,0.00,0,20.75,6.09,93.98,3.22,34.90,1.66,100.3387
22573,0.00,11.14,13.76,180,1.67,3360,0.00,10.50,34.76,73,0.00,0,20.75,5.95,94.02,3.20,34.90,1.66,100.2411
22646,0.00,11.14,13.84,180,1.66,3395,0.00,10.50,34.92,73,0.00,0,20.60,5.95,94.68,3.22,34.12,1.64,100.2045
22719,0.00,11.25,13.76,180,1.69,3415,0.00,11.00,34.97,73,0.00,0,20.60,5.80,94.39,3.24,34.12,1.64,100.1282
22792,0.00,11.14,13.84,180,1.65,3418,0.00,11.00,35.00,73,0.00,0,20.46,5.80,94.17,3.24,33.73,1.62,100.0732
22865,0.00,11.14,13.84,180,1.64,3464,0.00,11.00,35.47,73,0.00,0,20.46,5.80,95.23,3.24,33.73,1.62,100.0244
22939,0.00,11.25,13.84,180,1.64,3472,0.00,11.50,34.99,73,0.00,0,20.31,5.66,95.04,3.24,33.73,1.62,100.0122
23012,0.00,11.14,13.84,180,1.64,3490,0.00,11.50,35.04,73,0.00,0,20.31,5.66,95.43,3.24,33.73,1.62,100.0031
23084,0.00,11.14,13.84,180,1.63,3494,0.00,11.50,35.22,73,0.00,0,20.31,5.51,95.56,3.24,33.33,1.62,99.9542
23157,0.00,11.25,13.84,180,1.64,3512,0.00,11.50,35.50,73,0.00,0,20.17,5.66,95.64,3.24,33.33,1.62,99.9664
23230,0.00,11.14,13.84,180,1.63,3541,0.00,11.50,35.64,73,0.00,0,20.31,5.51,96.72,3.26,33.33,1.62,99.9176
23303,0.00,11.25,13.84,180,1.65,3554,0.00,11.50,35.83,73,0.00,0,20.17,5.51,96.38,3.26,32.94,1.62,99.8962
23377,0.00,11.25,13.84,180,1.62,3604,0.00,11.50,36.13,73,0.00,0,20.17,5.51,94.85,3.28,32.94,1.60,99.8352
23449,0.00,11.25,13.84,180,1.62,3606,0.00,11.50,36.15,73,0.00,0,20.02,5.37,97.46,3.26,32.94,1.60,99.8383
23522,0.00,11.25,13.84,180,1.61,3614,0.00,11.50,35.47,73,0.00,0,20.02,5.37,97.38,3.28,32.94,1.60,99.8566
23595,0.00,11.25,13.84,180,1.61,3620,0.00,11.50,35.80,73,0.00,0,20.02,5.37,97.42,3.28,32.94,1.60,99.8383
23668,0.00,11.25,13.84,180,1.61,3648,0.00,11.50,35.83,73,0.00,0,20.02,5.37,98.12,3.30,32.94,1.60,99.8230
23741,0.00,11.25,13.84,180,1.61,3651,0.00,11.50,36.04,73,0.00,0,20.02,5.37,97.86,3.30,32.94,1.60,99.8535
23815,0.00,11.25,13.84,180,1.60,3673,0.00,11.50,36.26,73,0.00,0,20.02,5.22,98.47,3.30,32.94,1.60,99.8169
23888,0.00,11.25,13.84,180,1.61,3694,0.00,12.00,36.33,73,0.00,0,19.88,5.22,98.94,3.28,32.94,1.60,99.8474
23961,0.00,11.25,13.84,180,1.60,3737,0.00,12.00,36.67,73,0.00,0,19.88,5.22,99.62,3.30,32.55,1.60,99.8688
24034,0.00,11.25,13.84,180,1.60,3750,0.00,12.00,36.80,73,0.00,0,19.88,5.22,97.43,3.30,32.55,1.60,99.8291
24107,0.00,11.25,13.84,180,1.59,3772,0.00,12.00,37.02,73,0.00,0,19.88,5.22,100.48,3.30,32.55,1.60,99.8108
24180,0.00,11.25,13.84,180,1.00,3780,0.00,12.50,37.09,73,0.00,0,19.59,-1.60,99.80,3.28,20.39,0.92,94.4305
24254,0.00,11.14,13.92,180,0.64,3778,0.00,30.50,0.00,73,0.00,1,13.06,-7.69,44.22,2.40,0.00,0.54,82.8949
24327,0.00,10.80,14.08,180,0.46,3691,0.00,33.50,0.00,73,0.00,0,6.96,-9.58,26.65,2.16,0.00,0.54,75.3906
24399,-0.78,18.03,14.08,180,0.34,3639,0.00,31.00,0.00,73,0.00,0,5.08,-10.59,19.64,1.76,0.00,0.54,74.4141
24472,-0.78,22.28,14.00,180,0.33,3566,0.00,28.50,0.00,73,0.00,0,4.06,-11.03,16.40,1.84,0.00,0.54,74.2432
24546,-0.78,23.31,14.08,180,0.28,3294,0.00,26.00,0.00,73,0.00,0,3.63,-11.17,9.27,2.10,0.00,0.54,74.0631
24620,-0.78,23.54,14.00,180,0.19,3180,0.00,23.50,0.00,73,0.00,0,3.48,-11.17,12.45,1.90,0.00,0.54,73.5382
24693,-0.78,23.54,14.08,180,0.28,3039,0.00,20.50,0.00,73,0.00,0,3.48,-11.17,12.43,1.66,0.00,0.54,72.8088
24766,-0.78,23.43,14.00,180,0.24,2917,0.00,18.00,0.00,73,0.00,0,3.48,-11.17,11.88,1.96,0.00,0.54,72.1924
24840,-0.78,23.66,14.00,180,0.30,2799,0.00,17.50,0.00,73,0.00,0,3.48,-11.17,13.95,1.76,0.00,0.54,71.7163
24914,-0.78,23.66,14.00,180,0.22,2680,0.00,16.00,0.00,73,0.00,0,3.48,-11.17,9.41,1.76,0.00,0.54,71.4142
24986,-0.78,23.66,14.00,180,0.24,2566,0.00,15.50,0.00,73,0.00,0,3.48,-11.17,10.31,1.86,0.39,0.58,71.0999
25058,-0.78,23.77,14.00,180,0.32,2440,0.00,17.50,4.00,73,0.00,0,3.48,-10.88,9.98,1.92,2.75,0.64,70.7825
25131,-0.78,23.77,14.00,180,0.27,2344,0.00,21.00,6.91,73,0.00,0,3.77,-10.45,10.06,1.66,3.14,0.68,70.7367
25205,-0.78,24.00,14.00,180,0.31,2333,0.00,25.00,3.48,73,0.00,0,4.21,-10.30,14.48,1.88,4.71,0.72,71.1304
25277,-0.78,21.36,14.00,180,0.31,2631,0.00,30.50,5.61,73,0.00,0,4.64,-10.01,13.46,1.86,5.88,0.74,71.8109
25351,-0.78,14.70,13.92,180,0.35,2745,0.00,36.00,5.86,73,0.00,0,4.93,-9.72,14.53,1.94,6.27,0.76,71.9025
25424,-0.78,12.52,14.00,180,0.36,2589,0.00,36.00,6.07,73,0.00,0,5.22,-9.14,15.88,2.00,6.27,0.76,73.0011
25497,-0.78,12.06,14.00,180,0.35,2623,0.00,36.00,5.73,73,0.00,0,5.51,-9.14,15.60,1.96,6.27,0.76,73.2971
25570,-0.78,12.40,14.00,180,0.38,2684,0.00,36.50,6.17,73,0.00,0,5.51,-9.00,15.88,1.96,6.27,0.76,73.2727
25644,-0.78,13.90,14.00,180,0.40,2631,0.00,36.50,6.18,73,0.00,0,5.66,-9.00,16.56,2.00,6.27,0.76,73.7213
25716,-0.78,14.13,14.00,180,0.37,2634,0.00,36.50,5.73,73,0.00,0,5.66,-9.00,16.69,1.98,6.27,0.76,73.5962
25789,-0.78,13.55,13.92,180,0.41,2686,0.00,36.50,5.58,73,0.00,0,5.66,-9.00,16.15,2.00,6.27,0.76,73.7122
25863,-0.78,14.01,14.00,180,0.37,2661,0.00,36.50,5.68,73,0.00,0,5.66,-9.00,16.02,1.98,6.27,0.76,73.6267
25936,-0.78,14.13,14.00,180,0.36,2642,0.00,36.50,5.64,73,0.00,0,5.66,-9.00,16.28,1.98,5.88,0.72,73.3429
26009,-0.78,14.36,13.92,180,0.32,2627,0.00,36.00,5.04,73,0.00,0,5.51,-9.43,15.19,1.94,5.10,0.70,72.5983
26082,-0.78,14.47,14.00,180,0.31,2638,0.00,36.00,5.06,73,0.00,0,5.22,-9.72,13.75,1.88,4.71,0.68,71.7163
26155,-0.78,14.47,14.00,180,0.29,2625,0.00,35.50,4.47,73,0.00,0,4.93,-10.01,12.88,1.84,3.53,0.66,71.5698
26228,-0.78,14.59,14.00,180,0.25,2618,0.00,35.50,4.49,73,0.00,0,4.64,-10.16,11.64,1.80,3.53,0.66,71.5576
26301,-0.78,14.70,13.92,180,0.25,2631,0.00,35.50,3.91,73,0.00,0,4.50,-10.30,10.88,1.76,3.14,0.66,71.4752
26373,-0.78,14.47,14.00,180,0.25,2615,0.00,35.50,3.92,73,0.00,0,4.35,-10.45,10.78,1.76,3.53,0.66,71.6431
26447,-0.78,14.93,14.00,180,0.25,2625,0.00,35.50,3.97,73,0.00,0,4.21,-10.59,10.93,1.76,3.14,0.66,71.5851
26520,-0.78,15.27,14.00,180,0.25,2606,0.00,35.50,3.89,73,0.00,0,4.06,-10.59,10.72,1.76,3.14,0.66,71.5149
26593,-0.78,15.39,14.00,180,0.24,2602,0.00,35.50,3.89,73,0.00,0,4.06,-10.59,10.72,1.76,3.14,0.66,71.5729
26666,-0.78,15.27,14.00,180,0.25,2626,0.00,35.50,3.92,73,0.00,0,4.06,-10.59,10.63,1.74,3.14,0.66,71.5363
26739,-0.78,15.16,14.00,180,0.24,2625,0.00,35.50,3.89,73,0.00,0,4.06,-10.59,10.63,1.76,3.14,0.66,71.5118
26812,-0.78,14.81,14.08,180,0.24,2605,0.00,35.50,3.92,73,0.00,0,4.06,-10.59,10.62,1.74,3.14,0.66,71.5607
26886,-0.78,14.81,14.00,180,0.24,2625,0.00,35.50,3.91,73,0.00,0,4.06,-10.59,10.43,1.74,3.14,0.66,71.5393
