Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
13112,14.70,13.68,180,917,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
13189,14.70,13.68,180,912,74.90,15.00,1.94,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
13266,14.93,13.60,180,913,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
13344,14.70,13.68,180,906,74.90,15.50,1.93,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
13421,14.93,13.68,180,918,74.90,14.50,1.96,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
13499,14.70,13.68,180,917,74.90,13.00,1.96,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.45,0.00,0.54,-10.16
13576,14.70,13.68,180,916,74.90,14.50,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.48,0.00,0.54,-10.16
13655,14.93,13.68,180,914,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.48,0.00,0.54,-10.16
13732,14.70,13.68,180,908,74.90,15.50,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
13809,14.93,13.68,180,916,74.90,14.50,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
13887,14.81,13.68,180,900,74.90,15.50,1.92,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
13965,14.81,13.68,180,909,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
14043,14.81,13.68,180,916,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14120,14.81,13.76,180,904,74.90,15.00,1.93,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14198,14.70,13.68,180,911,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14275,14.81,13.68,180,903,74.90,15.00,1.93,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14353,14.81,13.76,180,910,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14430,14.93,13.68,180,921,74.90,13.00,1.96,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14508,14.81,13.76,180,900,74.90,15.50,1.92,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14586,14.93,13.76,180,912,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
14664,14.93,13.76,180,910,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14741,14.81,13.76,180,916,74.90,14.00,1.97,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14819,14.81,13.76,180,917,74.90,14.00,1.96,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.48,0.00,0.54,-10.16
14896,14.81,13.76,180,908,74.90,14.50,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
14974,14.81,13.76,180,916,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
15052,14.81,13.76,180,897,74.90,16.00,1.91,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
15129,14.81,13.76,180,910,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15206,14.93,13.76,180,920,74.90,13.00,1.93,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15284,14.81,13.76,180,907,74.90,15.00,1.93,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15361,14.70,13.76,180,920,74.90,13.50,1.96,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15440,14.81,13.76,180,908,74.90,14.50,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15518,14.81,13.76,180,910,74.90,14.50,1.94,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15594,14.81,13.76,180,904,74.90,15.00,1.92,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15672,14.81,13.76,180,884,74.90,17.00,2.02,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15749,14.81,13.76,180,897,74.90,15.50,1.91,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
15827,14.93,13.76,180,899,74.90,15.50,1.92,34,0.00,6.24,0.00,0,0.36,0.00,0,0.0,-8.42,5.52,0.00,0.54,-10.16
15906,14.81,13.76,180,910,74.90,14.00,1.94,34,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
15983,14.81,13.76,180,910,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
16060,14.81,13.76,180,910,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16137,14.81,13.76,180,912,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16215,14.81,13.68,180,895,74.90,15.50,1.91,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16292,14.93,13.76,180,902,74.90,15.00,1.92,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16370,14.93,13.76,180,904,74.90,14.50,1.93,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.42,5.52,0.00,0.54,-10.16
16448,14.93,13.68,180,909,74.90,14.00,1.94,34,0.00,6.24,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
16525,14.81,13.76,180,912,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
16603,14.81,13.68,180,907,74.90,14.00,1.93,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16681,14.70,13.76,180,917,74.90,13.00,1.96,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16759,14.81,13.60,180,910,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
16835,14.81,13.60,180,914,74.90,14.00,1.96,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
16913,14.81,13.76,180,916,74.90,13.50,1.96,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
16991,14.81,13.60,180,898,74.90,15.50,1.91,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
17069,14.81,13.76,180,904,74.90,15.00,1.93,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
17145,14.93,13.68,180,908,74.90,14.50,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
17224,14.81,13.60,180,912,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
17301,14.81,13.76,180,917,74.90,13.50,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
17379,14.81,13.60,180,912,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
17456,14.70,13.68,180,918,74.90,13.50,1.96,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
17533,14.70,13.68,180,905,74.90,15.00,1.93,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
17612,14.70,13.76,180,907,74.90,14.50,1.93,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
17689,14.70,13.68,180,910,74.90,14.00,1.92,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
17766,14.81,13.76,180,909,74.90,14.00,1.94,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
17844,14.70,13.76,180,914,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
17921,14.81,13.76,180,915,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
17999,14.59,13.76,180,924,74.90,13.00,1.97,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
18077,14.70,13.76,180,916,74.90,14.00,1.95,34,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
18153,14.70,13.68,180,908,74.90,14.50,1.95,34,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
18232,14.81,13.68,180,906,74.90,15.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
18309,14.81,13.76,180,900,74.90,15.50,1.92,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
18386,14.81,13.76,180,903,74.90,15.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
18465,14.81,13.76,180,898,74.90,15.50,1.92,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
18542,14.81,13.76,180,899,74.90,15.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
18619,14.70,13.68,180,907,74.90,14.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
18697,14.70,13.76,180,902,74.90,15.00,1.92,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
18775,14.70,13.68,180,912,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
18852,14.81,13.68,180,913,74.90,13.50,1.95,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
18930,14.81,13.68,180,914,74.90,13.50,1.95,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
19006,14.81,13.68,180,897,74.90,15.50,1.78,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
19085,14.81,13.68,180,893,74.90,15.50,1.90,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
19162,14.81,13.76,180,903,74.90,14.50,1.93,35,0.00,6.24,0.00,0,0.36,0.00,0,0.0,-8.42,5.52,0.00,0.54,-10.16
19240,14.81,13.68,180,902,74.90,14.50,1.92,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.42,5.52,0.00,0.54,-10.16
19317,14.81,13.68,180,913,74.90,13.50,1.95,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
19395,14.81,13.68,180,910,74.90,14.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
19473,14.81,13.68,180,903,74.90,14.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
19549,14.81,13.60,180,910,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
19627,14.81,13.68,180,904,74.90,13.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
19705,14.93,13.60,180,908,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
19783,14.93,13.60,180,904,74.90,13.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
19860,14.93,13.68,180,907,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
19938,14.93,13.68,180,918,74.90,13.00,1.96,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
20014,14.93,13.76,180,911,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
20093,14.70,13.68,180,907,74.90,14.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
20170,14.93,13.68,180,908,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
20249,14.70,13.76,180,912,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
20325,14.70,13.68,180,908,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
20403,14.81,13.76,180,910,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
20481,14.70,13.68,180,904,74.90,14.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
20558,14.81,13.76,180,906,74.90,14.00,1.93,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
20636,14.70,13.76,180,916,74.90,13.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
20713,14.70,13.68,180,917,74.90,13.00,1.96,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
20791,14.93,13.76,180,918,74.90,13.00,1.96,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
20868,14.70,13.68,180,916,74.90,13.50,1.95,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
20945,14.93,13.76,180,919,74.90,13.00,1.96,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.61,0.00,0.54,-10.16
21023,14.81,13.76,180,908,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
21101,14.81,13.76,180,904,74.90,14.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
21179,14.93,13.76,180,909,74.90,14.00,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
21256,14.81,13.84,180,904,74.90,14.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
21334,14.93,13.76,180,906,74.90,14.00,1.93,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
21412,14.70,13.76,180,909,74.90,14.00,1.94,35,0.00,6.24,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
21489,14.93,13.76,180,915,74.90,13.00,1.95,35,0.00,6.09,0.00,0,0.36,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
21567,14.81,13.68,180,918,74.90,13.00,1.96,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
21645,14.70,13.76,180,902,74.90,15.00,1.92,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.52,0.00,0.54,-10.16
21722,14.81,13.76,180,902,74.90,14.50,1.92,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
21800,14.70,13.76,180,904,74.90,14.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.48,0.00,0.54,-10.16
21877,14.93,13.76,180,904,74.90,14.50,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.48,0.00,0.54,-10.16
21955,15.04,13.68,180,897,74.90,15.00,1.78,35,0.00,6.24,0.00,0,0.38,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
22032,14.81,13.76,180,898,74.90,14.50,1.91,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
22110,15.04,13.68,180,912,74.90,13.00,1.95,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
22188,14.81,13.68,180,915,74.90,13.00,1.95,35,0.00,6.24,0.00,0,0.36,0.00,0,0.0,-8.42,5.52,0.00,0.54,-10.16
22266,14.93,13.68,180,918,74.90,13.00,1.96,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
22342,14.70,13.68,180,912,74.90,13.50,1.94,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.58,0.00,0.54,-10.16
22420,14.70,13.68,180,906,74.90,14.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
22497,14.93,13.68,180,912,74.90,13.50,1.95,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
22575,14.70,13.68,180,905,74.90,14.00,1.93,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
22653,14.93,13.68,180,908,74.90,14.00,1.94,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
22730,14.70,13.68,180,910,74.90,13.50,1.94,35,0.00,6.24,0.00,0,0.36,0.00,0,0.0,-8.42,5.52,0.00,0.54,-10.16
22808,14.59,13.68,180,901,74.90,14.50,1.92,35,0.00,6.09,0.00,0,0.37,0.00,0,0.0,-8.56,5.54,0.00,0.54,-10.16
22886,14.81,13.60,180,905,74.90,14.00,1.93,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
22964,14.59,13.68,180,900,74.90,14.50,1.92,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
23041,14.93,13.60,180,902,74.90,14.00,1.92,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
23118,14.70,13.68,180,899,74.90,15.00,1.92,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
23195,14.81,13.68,180,893,74.90,15.50,1.92,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
23273,14.81,13.68,180,900,74.90,14.00,1.92,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
23352,14.93,13.76,180,893,74.90,15.50,1.90,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.54,0.00,0.54,-10.16
23428,14.93,13.68,180,906,74.90,13.50,1.93,35,0.00,6.24,0.00,0,0.37,0.00,0,0.0,-8.42,5.58,0.00,0.54,-10.16
23506,14.81,13.76,180,903,74.90,14.00,1.93,35,0.00,6.24,0.00,0,0.35,0.00,0,0.0,-8.56,5.39,0.00,0.54,-10.16
23583,14.70,13.76,180,939,74.90,7.00,1.96,35,0.00,6.09,0.00,0,0.34,0.00,0,0.0,-8.56,5.07,0.00,0.54,-10.16
23663,14.93,13.68,180,970,74.90,7.00,1.93,35,0.00,5.80,0.00,0,0.33,0.00,0,0.0,-8.85,4.88,0.00,0.54,-10.16
23739,14.70,13.76,180,970,74.90,7.00,1.86,35,0.00,5.66,0.00,0,0.32,0.00,0,0.0,-9.00,4.82,0.00,0.54,-10.16
23817,15.04,13.68,180,986,74.90,7.00,1.89,35,0.00,5.66,0.00,0,0.31,0.00,0,0.0,-9.14,4.88,0.00,0.54,-10.16
23894,14.93,13.76,180,981,74.90,7.50,1.88,35,0.00,5.51,0.00,0,0.31,0.00,0,0.0,-9.29,4.88,0.00,0.54,-10.16
23972,15.16,13.76,180,992,74.90,7.00,1.91,35,0.00,5.37,0.00,0,0.30,0.00,0,0.0,-9.29,4.88,0.00,0.54,-10.16
24050,15.27,13.76,180,978,74.90,9.00,1.88,35,0.00,5.37,0.00,0,0.30,0.00,0,0.0,-9.29,4.94,0.00,0.54,-10.16
24127,14.93,13.76,180,982,74.90,8.50,1.89,35,0.00,5.37,0.00,0,0.31,0.00,0,0.0,-9.29,5.00,0.00,0.54,-10.16
24205,15.16,13.68,180,981,74.90,9.50,1.88,35,0.00,5.37,0.00,0,0.30,0.00,0,0.0,-9.29,5.00,0.00,0.54,-10.16
24282,15.04,13.76,180,991,74.90,8.50,1.90,35,0.00,5.22,0.00,0,0.30,0.00,0,0.0,-9.43,4.97,0.00,0.54,-10.16
24360,15.27,13.76,180,981,74.90,10.00,1.88,35,0.00,5.22,0.00,0,0.30,0.00,0,0.0,-9.43,4.97,0.00,0.54,-10.16
24437,15.04,13.76,180,979,74.90,11.00,1.89,35,0.00,5.22,0.00,0,0.30,0.00,0,0.0,-9.43,4.97,0.00,0.54,-10.16
24516,14.93,13.76,180,988,74.90,10.50,1.90,35,0.00,5.22,0.00,0,0.30,0.00,0,0.0,-9.43,4.97,0.00,0.54,-10.16
24593,14.81,13.76,180,994,74.90,10.00,1.91,35,0.00,5.22,0.00,0,0.30,0.00,0,0.0,-9.43,4.94,0.00,0.54,-10.16
24670,15.16,13.76,180,1006,74.90,9.00,1.93,35,0.00,5.08,0.00,0,0.29,0.00,0,0.0,-9.58,4.85,0.00,0.54,-10.16
24748,14.81,13.76,180,998,74.90,10.00,1.92,35,0.00,5.08,0.00,0,0.29,0.00,0,0.0,-9.58,4.82,0.00,0.54,-10.16
24826,15.16,13.84,180,996,74.90,10.50,1.93,35,0.00,5.08,0.00,0,0.29,0.00,0,0.0,-9.58,4.75,0.00,0.54,-10.16
24904,15.04,13.76,180,996,74.90,10.00,1.91,35,0.00,5.08,0.00,0,0.28,0.00,0,0.0,-9.58,4.72,0.00,0.54,-10.16
24982,14.93,13.76,180,998,74.90,11.00,1.92,35,0.00,4.93,0.00,0,0.28,0.00,0,0.0,-9.72,4.72,0.00,0.54,-10.16
25059,15.04,13.76,180,988,74.90,12.50,1.90,35,0.00,4.93,0.00,0,0.29,0.00,0,0.0,-9.72,4.79,0.00,0.54,-10.16
25137,14.93,13.76,180,990,74.90,12.50,1.90,35,0.00,4.93,0.00,0,0.29,0.00,0,0.0,-9.72,4.79,0.00,0.54,-10.16
25215,15.04,13.76,180,994,74.90,12.00,1.91,35,0.00,4.93,0.00,0,0.28,0.00,0,0.0,-9.72,4.69,0.00,0.54,-10.16
25291,15.04,13.76,180,994,74.90,13.00,1.92,35,0.00,4.93,0.00,0,0.29,0.00,0,0.0,-9.72,4.72,0.00,0.54,-10.16
25369,15.27,13.76,180,998,74.90,12.00,1.92,35,0.00,4.93,0.00,0,0.29,0.00,0,0.0,-9.72,4.72,0.00,0.54,-10.16
25447,15.04,13.76,180,994,74.90,13.00,1.91,35,0.00,4.93,0.00,0,0.28,0.00,0,0.0,-9.72,4.66,0.00,0.54,-10.16
25524,15.27,13.76,180,1005,74.90,11.50,1.71,35,0.00,4.93,0.00,0,0.27,0.00,0,0.0,-9.72,4.50,0.00,0.54,-10.16
25603,15.04,13.76,180,1000,74.90,12.50,1.71,35,0.00,4.93,0.00,0,0.27,0.00,0,0.0,-9.87,4.39,0.00,0.54,-10.16
25680,15.04,13.76,180,982,74.90,14.50,1.71,35,0.00,4.79,0.00,0,0.27,0.00,0,0.0,-9.87,4.44,0.00,0.54,-10.16
25757,15.04,13.76,180,968,74.90,16.00,1.65,35,0.00,4.79,0.00,0,0.29,0.00,0,0.0,-9.87,4.59,0.00,0.54,-10.16
25835,14.81,13.76,180,968,74.90,15.50,1.86,35,0.00,4.79,0.00,0,0.29,0.00,0,0.0,-9.87,4.59,0.00,0.54,-10.16
25912,15.04,13.76,180,955,74.90,17.00,1.83,35,0.00,4.93,0.00,0,0.28,0.00,0,0.0,-9.72,4.57,0.00,0.54,-10.16
25990,14.93,13.68,180,970,74.90,15.50,1.86,35,0.00,4.93,0.00,0,0.28,0.00,0,0.0,-9.72,4.53,0.00,0.54,-10.16
26068,15.16,13.68,180,978,74.90,14.00,1.88,35,0.00,4.93,0.00,0,0.27,0.00,0,0.0,-9.87,4.39,0.00,0.54,-10.16
26145,15.04,13.68,180,991,74.90,14.00,1.68,35,0.00,4.79,0.00,0,0.27,0.00,0,0.0,-9.87,4.28,0.00,0.54,-10.16
26223,15.04,13.68,180,993,74.90,13.00,1.69,35,0.00,4.79,0.00,0,0.26,0.00,0,0.0,-9.87,4.28,0.00,0.54,-10.16
26300,14.70,13.68,180,974,74.90,15.00,1.66,35,0.00,4.79,0.00,0,0.26,0.00,0,0.0,-9.87,4.25,0.00,0.54,-10.16
26378,14.70,13.68,180,971,74.90,15.50,1.66,35,0.00,4.79,0.00,0,0.27,0.00,0,0.0,-9.87,4.33,0.00,0.54,-10.16
26455,14.59,13.60,180,960,74.90,16.50,1.64,35,0.00,4.79,0.00,0,0.27,0.00,0,0.0,-9.87,4.39,0.00,0.54,-10.16
